"group_id","marker_label","n_PLA","n_platelet_free","pla_median","platelet_free_median","median_difference","platelet_free_q95","pla_q25","platelet_free_above_pla_q25"
"GSM8571072_Res-S183","CD42b",1178,2482,0.734312750370208,0,0.734312750370208,0.734312750370208,0.433096240695944,0.342062852538276
"GSM8571078_Uri-S134","CD42b",775,2060,0.734312750370208,0,0.734312750370208,0.734312750370208,0.433096240695944,0.442718446601942
"GSM8571080_Uri-S85","CD42b",331,1884,0.734312750370208,0,0.734312750370208,0.734312750370208,0.433096240695944,0.363057324840764
"GSM8571049_Abd-S66","CD42b",1313,1997,0.965489900864423,0,0.965489900864423,0.734312750370208,0.433096240695944,0.391587381071607
"GSM8571060_IC09","CD42b",2142,3351,0.965489900864423,0,0.965489900864423,0.734312750370208,0.433096240695944,0.353924201730827
"GSM8571061_IC10","CD42b",899,5335,0.965489900864423,0,0.965489900864423,0.734312750370208,0.433096240695944,0.431677600749766
"GSM8571062_IC19","CD42b",2204,3793,0.965489900864423,0,0.965489900864423,0.734312750370208,0.433096240695944,0.453466912733984
"GSM8571063_IC23","CD42b",2000,4750,0.965489900864423,0,0.965489900864423,0.734312750370208,0.734312750370208,0.113894736842105
"GSM8571077_Res-S70","CD42b",63,284,1.56740108312877,0,1.56740108312877,0.734312750370208,0.433096240695944,0.341549295774648
"GSM8571043_Abd-S23","CD62P",134,1009,0.579350561411579,0.145809511957868,0.433541049453711,0.487292749858522,0.301252547551732,0.10406342913776
"GSM8571064_Res-S10","CD62P",272,3875,0.579350561411579,0.145809511957868,0.433541049453711,0.385893039327795,0.273039050293045,0.249548387096774
"GSM8571076_Res-S41","CD62P",430,1945,0.880780435720366,0.273039050293045,0.607741385427321,0.663643527752586,0.579350561411579,0.124935732647815
"GSM8571066_Res-S118","CD62P",521,1946,0.943811641578168,0.273039050293045,0.670772591285123,0.663643527752586,0.579350561411579,0.122302158273381
"GSM8571048_Abd-S55","CD62P",49,575,0.880780435720366,0.145809511957868,0.734970923762498,0.487292749858522,0.579350561411579,0.0295652173913043
"GSM8571057_HC05","CD62P",1178,4270,0.880780435720366,0.145809511957868,0.734970923762498,0.487292749858522,0.487292749858522,0.0585480093676815
"GSM8571079_Uri-S157","CD62P",738,4668,0.880780435720366,0.145809511957868,0.734970923762498,0.579350561411579,0.663643527752586,0.0394173093401885
"GSM8571075_Res-S40","CD62P",490,2241,1.05907742519503,0.273039050293045,0.786038374901986,0.813507432811947,0.741380255801536,0.0896921017402945
"GSM8571050_Abd-S67","CD62P",1042,2329,0.943811641578168,0.145809511957868,0.7980021296203,0.579350561411579,0.663643527752586,0.0437956204379562
"GSM8571052_Abd-S80","CD62P",528,2231,0.943811641578168,0.145809511957868,0.7980021296203,0.487292749858522,0.487292749858522,0.0537875392200807
"GSM8571067_Res-S146","CD62P",224,2143,0.943811641578168,0.145809511957868,0.7980021296203,0.487292749858522,0.663643527752586,0.0135324311712552
"GSM8571055_Abd-S91","CD62P",520,2881,0.813507432811947,0,0.813507432811947,0.385893039327795,0.487292749858522,0.02499132245748
"GSM8571070_Res-S166","CD62P",305,1318,1.11208285223346,0.273039050293045,0.83904380194041,0.813507432811947,0.880780435720366,0.0379362670713202
"GSM8571054_Abd-S9","CD62P",429,2059,1.00310438991791,0.145809511957868,0.857294877960039,0.579350561411579,0.579350561411579,0.0728508984944148
"GSM8571058_HC13","CD62P",851,3990,1.00310438991791,0.145809511957868,0.857294877960039,0.579350561411579,0.663643527752586,0.043609022556391
"GSM8571053_Abd-S81","CD62P",491,1170,1.05907742519503,0.145809511957868,0.913267913237163,0.663643527752586,0.741380255801536,0.041025641025641
"GSM8571073_Res-S19","CD62P",568,1590,1.34170590376745,0.385893039327795,0.95581286443966,0.943811641578168,0.943811641578168,0.0578616352201258
"GSM8571080_Uri-S85","CD62P",331,1884,1.11208285223346,0.145809511957868,0.966273340275587,0.579350561411579,0.741380255801536,0.0313163481953291
"GSM8571059_IC08","CD62P",1209,2148,1.25607531436697,0.273039050293045,0.98303626407393,0.813507432811947,1.00310438991791,0.0228119180633147
"GSM8571074_Res-S22","CD62P",1062,3383,1.38191974722262,0.385893039327795,0.996026707894829,1.25607531436697,0.880780435720366,0.136860774460538
"GSM8571042_Abd-S111","CD62P",791,2648,1.16241956692308,0.145809511957868,1.01661005496521,0.579350561411579,0.663643527752586,0.0309667673716012
"GSM8571044_Abd-S42","CD62P",760,1765,1.16241956692308,0.145809511957868,1.01661005496521,0.663643527752586,0.813507432811947,0.0334277620396601
