"sample_id","celltype_id","n_cells","n_PLA","n_platelet_free","freq_PLA","median_nCount_RNA","median_nCount_ADT","median_percent_mt","ci_lower","ci_upper","ci_width","enough_precision","enough_negative_control","usable_celltype_sample","n_markers_total.x","n_markers_tested.x","n_markers_pass.x","mean_median_difference.x","max_pf_overlap.x","sample_adt_status","n_markers_total.y","n_markers_tested.y","n_markers_pass.y","mean_median_difference.y","max_pf_overlap.y","lineage_adt_status","extreme_high_PLA","trusted_pair","final_pair_status"
"GSM8571070_Res-S166","CD8 T cells",334,187,147,0.559880239520958,3659,461,2.13035542600132,0.506262216448377,0.612136514541089,0.105874298092711,TRUE,TRUE,TRUE,3,3,2,0.740713546581506,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571053_Abd-S81","CD8 T cells",600,318,282,0.53,3638.5,382.5,2.77663960460537,0.490000404369581,0.569617893569597,0.0796174892000157,TRUE,TRUE,TRUE,3,3,2,0.801220799574982,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571078_Uri-S134","Monocytes",993,508,485,0.511581067472306,10492,986,3.08500477554919,0.48050592419711,0.542566952433854,0.062061028236744,TRUE,TRUE,TRUE,3,3,2,1.05334136422539,0.442718446601942,"ADT_ok",3,3,2,0.991651061256995,0.626947754353804,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571079_Uri-S157","Monocytes",1043,526,517,0.50431447746884,7046,1272,2.58632182375683,0.474011277594646,0.534586012782197,0.0605747351875505,TRUE,TRUE,TRUE,3,3,2,0.957135924337797,1,"ADT_ok",3,3,2,0.991651061256995,0.626947754353804,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571043_Abd-S23","DCs",4,2,2,0.5,7821.5,950,3.50546089055927,0.15003898915215,0.84996101084785,0.699922021695701,FALSE,FALSE,FALSE,3,3,1,0.590311540509736,1,"ADT_suspicious",3,3,2,0.585985000019452,0.61,"ADT_ok",FALSE,FALSE,"frequency_QC_fail"
"GSM8571044_Abd-S42","CD8 T cells",1089,539,550,0.494949494949495,3524,516,3.07302964569776,0.465324570110069,0.524609925958675,0.0592853558486056,TRUE,TRUE,TRUE,3,3,2,0.888072634515406,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571074_Res-S22","Monocytes",671,330,341,0.491803278688525,2726,1080,1.78443968593862,0.454131023190521,0.529568852007984,0.0754378288174629,TRUE,TRUE,TRUE,3,3,1,0.80234036927297,0.530889742831806,"ADT_suspicious",3,3,2,0.991651061256995,0.626947754353804,"ADT_ok",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571065_Res-S100","NK cells",347,166,181,0.478386167146974,4024,596,3.39285714285714,0.426351806523597,0.530893839272027,0.10454203274843,TRUE,TRUE,TRUE,3,3,2,1.13003888710966,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571075_Res-S40","CD8 T cells",617,282,335,0.457050243111831,3045,514,2.76867030965392,0.418130122774786,0.496501867007799,0.0783717442330134,TRUE,TRUE,TRUE,3,3,2,0.688900827469039,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571042_Abd-S111","NK cells",56,25,31,0.446428571428571,6461.5,598,2.88995734111628,0.323867212547834,0.575867852100605,0.252000639552772,FALSE,TRUE,FALSE,3,3,2,1.02484459912223,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"frequency_QC_fail"
"GSM8571050_Abd-S67","CD8 T cells",1230,535,695,0.434959349593496,3540,595,2.94486256175633,0.407499169510529,0.462824526572007,0.0553253570614783,TRUE,TRUE,TRUE,3,3,2,0.763858839516383,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571045_Abd-S45","DCs",30,13,17,0.433333333333333,12667.5,911,3.07153656401687,0.273774855764665,0.608026929991864,0.334252074227199,FALSE,FALSE,FALSE,3,3,2,1.20851572363554,0.417206290471785,"ADT_ok",3,3,2,0.585985000019452,0.61,"ADT_ok",FALSE,FALSE,"frequency_QC_fail"
"GSM8571055_Abd-S91","DCs",14,6,8,0.428571428571429,8420,963.5,3.76412181592995,0.213807989044741,0.674093554203492,0.460285565158751,FALSE,FALSE,FALSE,3,3,2,0.741802568254908,1,"ADT_ok",3,3,2,0.585985000019452,0.61,"ADT_ok",FALSE,FALSE,"frequency_QC_fail"
"GSM8571076_Res-S41","NK cells",68,29,39,0.426470588235294,2764.5,402,2.09540166061905,0.315972431477331,0.544832176834444,0.228859745357114,FALSE,TRUE,FALSE,3,3,1,0.639347734090865,1,"ADT_suspicious",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"frequency_QC_fail"
"GSM8571081_Uri-S88","NK cells",225,95,130,0.422222222222222,4167,721,3.6540483701367,0.359521639054104,0.487534046657881,0.128012407603777,TRUE,TRUE,TRUE,3,3,2,1.19384936007521,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571081_Uri-S88","CD8 T cells",358,149,209,0.416201117318436,4730,508,4.00781358975251,0.366293675572457,0.46788784636936,0.101594170796903,TRUE,TRUE,TRUE,3,3,2,1.19384936007521,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571068_Res-S149","CD8 T cells",898,359,539,0.39977728285078,4299,410,3.40616513198869,0.368230924403544,0.432177453100658,0.0639465286971137,TRUE,TRUE,TRUE,3,3,2,1.34133027423739,0.266536011758942,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571042_Abd-S111","CD8 T cells",535,212,323,0.396261682242991,4190,483,3.15278900565885,0.355696244090943,0.438306243685454,0.0826099995945111,TRUE,TRUE,TRUE,3,3,2,1.02484459912223,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571073_Res-S19","CD8 T cells",539,209,330,0.387755102040816,2748,435,2.53598355037697,0.347554073743066,0.429544749432915,0.0819906756898487,TRUE,TRUE,TRUE,3,3,2,0.842288280344955,0.623270440251572,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571076_Res-S41","CD8 T cells",727,277,450,0.38101788170564,2739,393,2.31639905238221,0.346429165640319,0.416857388629388,0.0704282229890688,TRUE,TRUE,TRUE,3,3,1,0.639347734090865,1,"ADT_suspicious",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571074_Res-S22","DCs",116,44,72,0.379310344827586,4173.5,893,2.38330881473718,0.296221029077347,0.470136955250151,0.173915926172804,FALSE,TRUE,FALSE,3,3,1,0.80234036927297,0.530889742831806,"ADT_suspicious",3,3,2,0.585985000019452,0.61,"ADT_ok",FALSE,FALSE,"frequency_QC_fail"
"GSM8571071_Res-S170","CD8 T cells",772,291,481,0.376943005181347,3876.5,415,2.69800618045631,0.343446156968428,0.411658448695716,0.0682122917272877,TRUE,TRUE,TRUE,3,3,2,0.947147310614878,0.308877928483354,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571072_Res-S183","NK cells",327,123,204,0.376146788990826,5831,501,3.82691889541205,0.32536656564951,0.429803175504667,0.104436609855157,TRUE,TRUE,TRUE,3,3,2,1.07174654229526,0.342062852538276,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571051_Abd-S75","CD8 T cells",203,76,127,0.374384236453202,3567,507,3.21535393818544,0.310721806938211,0.442712536975353,0.131990730037142,TRUE,TRUE,TRUE,3,3,2,1.32227860208739,0.43558282208589,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571058_HC13","CD8 T cells",1084,401,683,0.369926199261993,4993,584,4.29945875220132,0.341692640863412,0.399078408342866,0.0573857674794542,TRUE,TRUE,TRUE,3,3,2,0.834967575513683,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571072_Res-S183","CD8 T cells",1064,376,688,0.353383458646617,5500,386,4.53055315270357,0.32523515404173,0.382586641578972,0.0573514875372416,TRUE,TRUE,TRUE,3,3,2,1.07174654229526,0.342062852538276,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571067_Res-S146","CD8 T cells",241,85,156,0.352697095435685,4071,379,3.2051282051282,0.295114136586806,0.41490229469089,0.119788158104085,TRUE,TRUE,TRUE,3,3,2,0.790029875132853,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571051_Abd-S75","NK cells",433,151,282,0.348729792147806,2741,620,3.11937612477504,0.305350128890227,0.394769909272703,0.0894197803824758,TRUE,TRUE,TRUE,3,3,2,1.32227860208739,0.43558282208589,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571057_HC05","CD8 T cells",1740,603,1137,0.346551724137931,4728,638,4.13476728823777,0.324552281915907,0.369227220057209,0.0446749381413023,TRUE,TRUE,TRUE,3,3,2,0.87300063609437,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571059_IC08","NK cells",75,25,50,0.333333333333333,2861,935,2.07300585849482,0.237082208635755,0.445825738858513,0.208743530222758,FALSE,TRUE,FALSE,3,3,2,1.03222291408727,0.562849162011173,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"frequency_QC_fail"
"GSM8571077_Res-S70","CD8 T cells",142,47,95,0.330985915492958,2781,364.5,2.47027377487224,0.258936833886383,0.411938647008155,0.153001813121771,FALSE,TRUE,FALSE,3,3,2,1.82234331795638,0.341549295774648,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"frequency_QC_fail"
"GSM8571074_Res-S22","NK cells",486,160,326,0.329218106995885,3004.5,591,2.37503183633503,0.288920592896783,0.372194249444964,0.083273656548181,TRUE,TRUE,TRUE,3,3,1,0.80234036927297,0.530889742831806,"ADT_suspicious",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571044_Abd-S42","NK cells",252,82,170,0.325396825396825,3450,487.5,2.74526562476338,0.270547879763957,0.385489103430098,0.114941223666141,TRUE,TRUE,TRUE,3,3,2,0.888072634515406,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571066_Res-S118","CD8 T cells",753,238,515,0.316069057104914,3870,535,3.35045243335779,0.283865474004902,0.350139776669896,0.0662743026649945,TRUE,TRUE,TRUE,3,3,1,0.684623143029744,1,"ADT_suspicious",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571050_Abd-S67","CD4 T cells",1417,418,999,0.294989414255469,3405,703,2.49897582957804,0.271824770191928,0.319262612293214,0.0474378421012854,TRUE,TRUE,TRUE,3,3,2,0.763858839516383,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571078_Uri-S134","CD8 T cells",548,160,388,0.291970802919708,4028.5,395.5,4.05521645993356,0.255456635338286,0.331381221159041,0.0759245858207545,TRUE,TRUE,TRUE,3,3,2,1.05334136422539,0.442718446601942,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571071_Res-S170","NK cells",110,32,78,0.290909090909091,3811,419.5,2.62389237076113,0.214235833395564,0.381693448638213,0.167457615242649,FALSE,TRUE,FALSE,3,3,2,0.947147310614878,0.308877928483354,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"frequency_QC_fail"
"GSM8571077_Res-S70","CD4 T cells",208,59,149,0.283653846153846,3242,393,1.87877529708545,0.226748987317145,0.348404995755747,0.121656008438602,TRUE,TRUE,TRUE,3,3,2,1.82234331795638,0.341549295774648,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571056_HC01","CD8 T cells",1426,404,1022,0.283309957924264,4667.5,513,4.15044129535336,0.260528747189305,0.307255501765321,0.0467267545760162,TRUE,TRUE,TRUE,3,3,2,1.30553294232635,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571060_IC09","NK cells",253,71,182,0.280632411067194,2757,405,2.98266827891979,0.228866514597786,0.338960266523671,0.110093751925885,TRUE,TRUE,TRUE,3,3,2,1.6931412390268,0.353924201730827,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571069_Res-S164","CD8 T cells",339,95,244,0.28023598820059,4749,404,2.83783783783784,0.235094744071508,0.330302041624918,0.0952072975534099,TRUE,TRUE,TRUE,3,3,2,1.08674673357499,0.346062992125984,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571056_HC01","NK cells",695,191,504,0.274820143884892,4480,726,3.57142857142857,0.242936480445687,0.309179387825505,0.0662429073798173,TRUE,TRUE,TRUE,3,3,2,1.30553294232635,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571054_Abd-S9","CD8 T cells",187,51,136,0.272727272727273,3000,381,2.68159333506899,0.213950112175289,0.340654005162432,0.126703892987144,TRUE,TRUE,TRUE,3,3,2,0.839651867903953,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571075_Res-S40","NK cells",113,30,83,0.265486725663717,2742,632,2.5844930417495,0.192756393315433,0.353637493452668,0.160881100137236,FALSE,TRUE,FALSE,3,3,2,0.688900827469039,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"frequency_QC_fail"
"GSM8571068_Res-S149","NK cells",205,54,151,0.263414634146341,4874,405,2.9305912596401,0.207867300237114,0.327665536261209,0.119798236024095,TRUE,TRUE,TRUE,3,3,2,1.34133027423739,0.266536011758942,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571047_Abd-S51","CD8 T cells",149,36,113,0.241610738255034,4425,386,4.59141842033342,0.179932173819402,0.316277816623489,0.136345642804087,TRUE,TRUE,TRUE,3,3,2,1.40797904351285,0.301155676410605,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571073_Res-S19","NK cells",224,53,171,0.236607142857143,2645.5,447.5,2.58033213419159,0.185684783775899,0.29641122890429,0.110726445128391,TRUE,TRUE,TRUE,3,3,2,0.842288280344955,0.623270440251572,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571070_Res-S166","NK cells",183,41,142,0.224043715846995,2734,427,1.82200420462509,0.169663178545913,0.289771570906956,0.120108392361042,TRUE,TRUE,TRUE,3,3,2,0.740713546581506,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571066_Res-S118","NK cells",402,90,312,0.223880597014925,3112,445.5,3.19126193963451,0.185855241196387,0.267133123656494,0.0812778824601078,TRUE,TRUE,TRUE,3,3,1,0.684623143029744,1,"ADT_suspicious",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571055_Abd-S91","CD8 T cells",291,65,226,0.223367697594502,3884,344,4.04534913682041,0.179294111900394,0.274649710505155,0.0953555986047613,TRUE,TRUE,TRUE,3,3,2,0.741802568254908,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571071_Res-S170","CD4 T cells",1262,278,984,0.220285261489699,4578.5,401,2.07102580355492,0.198287649716465,0.243980578203849,0.0456929284873839,TRUE,TRUE,TRUE,3,3,2,0.947147310614878,0.308877928483354,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571063_IC23","NK cells",159,34,125,0.213836477987421,2311,441,2.08507089241034,0.157252094419689,0.283922157769978,0.126670063350289,TRUE,TRUE,TRUE,3,3,2,1.82270337233913,0.113894736842105,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571074_Res-S22","CD8 T cells",1260,269,991,0.213492063492063,2750,382,3.03030303030303,0.191754673447269,0.236971141043967,0.0452164675966975,TRUE,TRUE,TRUE,3,3,1,0.80234036927297,0.530889742831806,"ADT_suspicious",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571046_Abd-S49","NK cells",143,30,113,0.20979020979021,4786,524,4.12582630499202,0.15109126989984,0.28367326685575,0.132581996955909,TRUE,TRUE,TRUE,3,3,2,1.31715054967647,0.323356009070295,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571078_Uri-S134","NK cells",110,23,87,0.209090909090909,3905.5,462,3.47438601878955,0.14356370862133,0.294250944643056,0.150687236021726,FALSE,TRUE,FALSE,3,3,2,1.05334136422539,0.442718446601942,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"frequency_QC_fail"
"GSM8571057_HC05","NK cells",418,85,333,0.203349282296651,4380.5,459,3.91449262631882,0.167547195440105,0.244554211820072,0.0770070163799668,TRUE,TRUE,TRUE,3,3,2,0.87300063609437,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571047_Abd-S51","NK cells",74,14,60,0.189189189189189,3399,386.5,4.32183598337463,0.116179695667346,0.292875572606084,0.176695876938738,FALSE,TRUE,FALSE,3,3,2,1.40797904351285,0.301155676410605,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"frequency_QC_fail"
"GSM8571065_Res-S100","CD8 T cells",346,64,282,0.184971098265896,3851.5,358.5,3.81141533077978,0.1475969557209,0.229263634973891,0.0816666792529911,TRUE,TRUE,TRUE,3,3,2,1.13003888710966,1,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571072_Res-S183","CD4 T cells",1579,287,1292,0.181760607979734,6126,338,4.09885473176612,0.163518756418841,0.201547154383886,0.0380283979650453,TRUE,TRUE,TRUE,3,3,2,1.07174654229526,0.342062852538276,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571054_Abd-S9","CD4 T cells",1063,193,870,0.181561618062088,3653,318,2.05937416421503,0.159548375812717,0.205868111892618,0.046319736079901,TRUE,TRUE,TRUE,3,3,2,0.839651867903953,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571043_Abd-S23","CD8 T cells",362,65,297,0.179558011049724,3045,409.5,3.00630738798273,0.143448730021632,0.222396790199444,0.0789480601778116,TRUE,TRUE,TRUE,3,3,1,0.590311540509736,1,"ADT_suspicious",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571058_HC13","NK cells",770,138,632,0.179220779220779,4195.5,489,4.25903363897752,0.153743550972406,0.207882794619316,0.0541392436469101,TRUE,TRUE,TRUE,3,3,2,0.834967575513683,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571066_Res-S118","CD4 T cells",1051,185,866,0.176022835394862,3924,482,2.46090156393744,0.154189947513885,0.200215404773507,0.0460254572596219,TRUE,TRUE,TRUE,3,3,1,0.684623143029744,1,"ADT_suspicious",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571074_Res-S22","CD4 T cells",1648,287,1361,0.174150485436893,3091,405.5,2.50258131263127,0.156604133658796,0.193212403355134,0.0366082696963385,TRUE,TRUE,TRUE,3,3,1,0.80234036927297,0.530889742831806,"ADT_suspicious",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571081_Uri-S88","CD4 T cells",658,112,546,0.170212765957447,4769.5,458,2.98813845757611,0.143431078773236,0.200822753899433,0.057391675126197,TRUE,TRUE,TRUE,3,3,2,1.19384936007521,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571045_Abd-S45","CD8 T cells",161,27,134,0.167701863354037,4620,409,4.04283216783217,0.117889784619505,0.233001667291334,0.115111882671828,TRUE,TRUE,TRUE,3,3,2,1.20851572363554,0.417206290471785,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571055_Abd-S91","NK cells",1599,267,1332,0.166979362101313,3501,346,3.7155669442665,0.149501688066005,0.186053307632955,0.0365516195669499,TRUE,TRUE,TRUE,3,3,2,0.741802568254908,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571053_Abd-S81","CD4 T cells",1061,173,888,0.163053722902922,4436,349,2.42232754081095,0.142047916902508,0.186490623668726,0.0444427067662177,TRUE,TRUE,TRUE,3,3,2,0.801220799574982,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571063_IC23","CD8 T cells",732,117,615,0.159836065573771,2712,417,2.06258916553892,0.135075003522885,0.188148777863222,0.0530737743403363,TRUE,TRUE,TRUE,3,3,2,1.82270337233913,0.113894736842105,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571062_IC19","CD8 T cells",1532,244,1288,0.159268929503916,2438,442.5,2.69323645688642,0.141800582000877,0.178441755511198,0.036641173510321,TRUE,TRUE,TRUE,3,3,2,1.51813989712734,0.453466912733984,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571062_IC19","NK cells",308,49,259,0.159090909090909,2127,389.5,2.53067756776761,0.122478258070433,0.204102624426182,0.0816243663557481,TRUE,TRUE,TRUE,3,3,2,1.51813989712734,0.453466912733984,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571050_Abd-S67","NK cells",520,81,439,0.155769230769231,3222.5,621,2.4824122316085,0.127136984639654,0.189450135429168,0.0623131507895139,TRUE,TRUE,TRUE,3,3,2,0.763858839516383,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571079_Uri-S157","NK cells",413,64,349,0.154963680387409,4732,609,3.92243931320308,0.123259350774533,0.19302746770483,0.069768116930297,TRUE,TRUE,TRUE,3,3,2,0.957135924337797,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571045_Abd-S45","CD4 T cells",342,52,290,0.152046783625731,4416.5,398,3.28701667582921,0.117871972427292,0.193951425462682,0.07607945303539,TRUE,TRUE,TRUE,3,3,2,1.20851572363554,0.417206290471785,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571059_IC08","CD4 T cells",693,105,588,0.151515151515152,3246,888,2.00293111871031,0.12674559117673,0.180126877609198,0.0533812864324686,TRUE,TRUE,TRUE,3,3,2,1.03222291408727,0.562849162011173,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571067_Res-S146","NK cells",134,20,114,0.149253731343284,3538,347.5,3.19531410724342,0.0987439928210405,0.219313137419605,0.120569144598565,TRUE,TRUE,TRUE,3,3,2,0.790029875132853,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571051_Abd-S75","CD4 T cells",859,125,734,0.145518044237485,3752,446,2.62551819438047,0.123514960816845,0.170677507829291,0.047162547012446,TRUE,TRUE,TRUE,3,3,2,1.32227860208739,0.43558282208589,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571048_Abd-S55","CD8 T cells",85,12,73,0.141176470588235,2952,326,2.9903536977492,0.0826423293272671,0.230741300233405,0.148098970906138,TRUE,TRUE,TRUE,3,3,2,0.886416706122559,0.224347826086957,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571059_IC08","CD8 T cells",157,22,135,0.140127388535032,3054,837,2.49352331606218,0.0943934181317302,0.20305140219925,0.10865798406752,TRUE,TRUE,TRUE,3,3,2,1.03222291408727,0.562849162011173,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571044_Abd-S42","CD4 T cells",886,124,762,0.139954853273138,4213.5,363,2.36995441752264,0.118660887660816,0.164357459398961,0.0456965717381447,TRUE,TRUE,TRUE,3,3,2,0.888072634515406,1,"ADT_ok",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,TRUE,"trusted"
"GSM8571054_Abd-S9","NK cells",359,50,309,0.139275766016713,3055,318,2.04790981681541,0.107265319301351,0.178924299597766,0.0716589802964147,TRUE,TRUE,TRUE,3,3,2,0.839651867903953,1,"ADT_ok",3,3,1,0.772462962234435,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
"GSM8571043_Abd-S23","CD4 T cells",409,56,353,0.136919315403423,3412,396,2.78407919158589,0.106966097495181,0.173629410406574,0.0666633129113924,TRUE,TRUE,TRUE,3,3,1,0.590311540509736,1,"ADT_suspicious",3,3,2,0.800962011102987,1,"ADT_ok",FALSE,FALSE,"sample_ADT_suspicious"
"GSM8571046_Abd-S49","CD8 T cells",625,84,541,0.1344,5100,457,4.19672131147541,0.109881480022277,0.16338526537164,0.0535037853493623,TRUE,TRUE,TRUE,3,3,2,1.31715054967647,0.323356009070295,"ADT_ok",3,3,1,0.696143350742155,1,"ADT_suspicious",FALSE,FALSE,"lineage_ADT_suspicious"
