"Dataset","Method","Signature","Ext","Filter_Mode","GT_Source","Threshold_Mode","AUROC","AUPR","Prevalence","F1","Prec","Rec","SRI","TP","FP","FN","TN","Threshold_Value","Runtime_Min"
"sepsis","AUCell","HP",FALSE,"raw","gmm_dual","gmm_dist_dual",0.524887534983093,0.0880595248079827,0.342611465638518,0.0102096738181744,0.574857142857143,0.00515057495980913,0.0930828606615949,503,372,97156,187012,3.63670947029426,22.2439272562663
