"Dataset","Method","Signature","Ext","Filter_Mode","GT_Source","Threshold_Mode","AUROC","AUPR","Prevalence","F1","Prec","Rec","SRI","TP","FP","FN","TN","Threshold_Value","Runtime_Min"
"immune_aging","AUCell","UNION_ALL",FALSE,"raw","biologist","gmm_dist_dual",0.579668504729015,0.0604354176302749,0.0387319625556964,0.0854647143844655,0.0485090597802825,0.358839050131926,0.431573729755475,680,13338,1215,33693,0.00971534368548336,3.20551195939382
