"Dataset","Method","Signature","Ext","Filter_Mode","GT_Source","Threshold_Mode","AUROC","AUPR","Prevalence","F1","Prec","Rec","SRI","TP","FP","FN","TN","Threshold_Value","Runtime_Min"
"sepsis","AUCell","MANNE_DN",FALSE,"raw","biologist","gmm_dist_dual",0.601410525475184,0.323485668865893,0.286949113046518,0.547084069679374,0.723207208710525,0.439944169521634,0.609363417872086,17336,6635,22069,91284,-0.0144603281070284,17.0378827412923
