"Dataset","Method","Signature","Ext","Filter_Mode","GT_Source","Threshold_Mode","AUROC","AUPR","Prevalence","F1","Prec","Rec","SRI","TP","FP","FN","TN","Threshold_Value","Runtime_Min"
"sepsis","AUCell","HP",FALSE,"raw","biologist","gmm_dist_dual",0.535905659274255,0.103425850708966,0.286949113046518,0.0120521419026247,0.93359375,0.00606522014972719,0.117607421641259,239,17,39166,97902,3.63911322422608,21.3451408783595
