"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"DCs","DCs",90,1504,429,3715,-0.262659372567809,5738,0.663123039386546,0.442616296156207,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"NK cells","NK cells",3848,14087,5466,10810,0.529482097949149,34211,0.428458682879776,0.42366518272088,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"Unassigned","Unassigned",17360,7751,59520,32581,-0.199184344661572,117212,0.426074122103539,0.51681327240808,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"neutrophils","neutrophils",0,735,0,3475,-0.686152622874422,4210,0.82541567695962,0.41270783838178,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"CD8 T cells","CD8 T cells",2235,5185,4723,14761,1.19466680746882,26904,0.631727624145109,0.530630561053375,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"B cells","B cells",112,43,3876,17245,-0.980919328045938,21276,0.815801842451589,0.512798489141769,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"CD4 T cells","CD4 T cells",0,2304,0,48425,0.162819460372676,50729,0.954582191645804,0.477291095813493,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"Monocytes","Monocytes",0,6009,0,18462,-0.393325300751781,24471,0.754444035797475,0.377222017883322,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
NA,NA,0,34,0,258,-0.949848491627355,292,0.883561643835616,0.44178082040486,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
