"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"B cells","B cells",6,73,56,958,-0.00701935444219213,1093,0.881976212259835,0.512984573719656,"impact","AUCell","MANNE_UP","gmm_dist_dual","raw","gmm_dual"
"CD4 T cells","CD4 T cells",0,510,0,4126,0.607844268960174,4636,0.889991371872304,0.444995685840165,"impact","AUCell","MANNE_UP","gmm_dist_dual","raw","gmm_dual"
"CD8 T cells","CD8 T cells",26,497,150,1565,0.478588242527794,2238,0.710902591599643,0.4533495717444,"impact","AUCell","MANNE_UP","gmm_dist_dual","raw","gmm_dual"
"DCs","DCs",3,20,11,40,0.080256791025234,74,0.581081081081081,0.440476177267574,"impact","AUCell","MANNE_UP","gmm_dist_dual","raw","gmm_dual"
"NK cells","NK cells",11,203,42,328,0.403627030980623,584,0.580479452054795,0.412624806471489,"impact","AUCell","MANNE_UP","gmm_dist_dual","raw","gmm_dual"
"Unassigned","Unassigned",266,1882,873,9082,-0.110885656492627,12103,0.772370486656201,0.530942754806135,"impact","AUCell","MANNE_UP","gmm_dist_dual","raw","gmm_dual"
"Monocytes","Monocytes",0,3602,0,6412,0.00694926964441454,10014,0.640303574995007,0.320151787465533,"impact","AUCell","MANNE_UP","gmm_dist_dual","raw","gmm_dual"
"Neutrophils","Neutrophils",108,600,1114,5518,-0.346127853106639,7340,0.766485013623978,0.495154220030958,"impact","AUCell","MANNE_UP","gmm_dist_dual","raw","gmm_dual"
NA,NA,0,971,0,7509,-0.0365558957294785,8480,0.885495283018868,0.442747641457223,"impact","AUCell","MANNE_UP","gmm_dist_dual","raw","gmm_dual"
