"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"B cells","B cells",1,18,61,1013,-0.795216806500194,1093,0.92772186642269,0.499335126579686,"impact","AUCell","GOBP","gmm_dist_dual","raw","gmm_dual"
"CD4 T cells","CD4 T cells",0,106,0,4530,-0.64358161553805,4636,0.977135461604832,0.48856773069703,"impact","AUCell","GOBP","gmm_dist_dual","raw","gmm_dual"
"CD8 T cells","CD8 T cells",5,64,171,1998,-0.358731034746744,2238,0.894995531724754,0.498685631462838,"impact","AUCell","GOBP","gmm_dist_dual","raw","gmm_dual"
"DCs","DCs",4,24,10,36,0.428883510806112,74,0.540540540540541,0.442857127653062,"impact","AUCell","GOBP","gmm_dist_dual","raw","gmm_dual"
"NK cells","NK cells",12,58,41,473,0.0755059948955866,584,0.830479452054795,0.558593608225183,"impact","AUCell","GOBP","gmm_dist_dual","raw","gmm_dual"
"Unassigned","Unassigned",415,2571,724,8393,0.110104426546556,12103,0.727753449557961,0.564929993376572,"impact","AUCell","GOBP","gmm_dist_dual","raw","gmm_dual"
"Monocytes","Monocytes",0,5280,0,4734,0.60185914827966,10014,0.472738166566806,0.236369083259799,"impact","AUCell","GOBP","gmm_dist_dual","raw","gmm_dual"
"Neutrophils","Neutrophils",201,774,1021,5344,-0.0760558702750728,7340,0.755449591280654,0.518986259718598,"impact","AUCell","GOBP","gmm_dist_dual","raw","gmm_dual"
NA,NA,0,802,0,7678,-0.261973795219669,8480,0.905424528301887,0.452712264097557,"impact","AUCell","GOBP","gmm_dist_dual","raw","gmm_dual"
