"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"B cells","B cells",0,3,0,163,-1.04689691786498,166,0.981927710843373,0.490963852464073,"heart","AUCell","WP","gmm_dist_dual","raw","biologist"
"DCs","DCs",0,1197,0,385,0.128235349571803,1737,0.221646516983305,0.121681415852287,"heart","AUCell","WP","gmm_dist_dual","raw","biologist"
"NK cells","NK cells",0,37,0,88,-0.342800169284205,660,0.133333333333333,0.351999997184,"heart","AUCell","WP","gmm_dist_dual","raw","biologist"
"Unassigned","Unassigned",0,0,0,0,-0.266973260785645,3847,0,0,"heart","AUCell","WP","gmm_dist_dual","raw","biologist"
"CD4 T cells","CD4 T cells",1,32,1,26,-0.286507488014222,60,0.45,0.474137802170098,"heart","AUCell","WP","gmm_dist_dual","raw","biologist"
"Macrophages","Macrophages",163,2200,11,417,0.33937350756629,2791,0.207810820494446,0.548062181317466,"heart","AUCell","WP","gmm_dist_dual","raw","biologist"
"Neutrophils","Neutrophils",44,1217,0,362,0.112145705262435,2465,0.164705882352941,0.614629500913356,"heart","AUCell","WP","gmm_dist_dual","raw","biologist"
"CD8 T cells","CD8 T cells",0,4,0,9,-0.215732228052692,13,0.692307692307692,0.346153819526629,"heart","AUCell","WP","gmm_dist_dual","raw","biologist"
NA,NA,0,0,0,0,0.349338642719776,2,0,0,"heart","AUCell","WP","gmm_dist_dual","raw","biologist"
