"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"B cells","B cells",0,7,0,159,-1.48447610376347,166,0.957831325301205,0.478915659765568,"heart","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"DCs","DCs",0,1531,0,51,0.406748089802672,1737,0.0293609671848014,0.0161188369051082,"heart","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"NK cells","NK cells",0,44,0,81,-0.0300824256901982,660,0.122727272727273,0.323999997408,"heart","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"Unassigned","Unassigned",0,0,0,0,-0.318727309099205,3847,0,0,"heart","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"CD4 T cells","CD4 T cells",1,50,1,8,0.22287422202277,60,0.15,0.318965391052381,"heart","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"Macrophages","Macrophages",172,2532,2,85,0.302159518414778,2791,0.0920816911501254,0.510492840147125,"heart","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"Neutrophils","Neutrophils",44,1390,0,189,-0.0302279115924059,2465,0.0945233265720081,0.559847993664959,"heart","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"CD8 T cells","CD8 T cells",0,5,0,8,0.288486091039438,13,0.615384615384615,0.30769228402367,"heart","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
NA,NA,0,0,0,0,-0.0191130137869919,2,0,0,"heart","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
