"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"B cells","B cells",3,21,106,961,-0.59193928853536,1093,0.881976212259835,0.503069002906928,"impact","AUCell","OVERLAP","gmm_dist_dual","raw","biologist"
"CD4 T cells","CD4 T cells",32,87,538,3965,-0.54023482843559,4636,0.862165660051769,0.517334735979364,"impact","AUCell","OVERLAP","gmm_dist_dual","raw","biologist"
"CD8 T cells","CD8 T cells",3,60,110,2059,-0.45707567394753,2238,0.92135835567471,0.49911671441685,"impact","AUCell","OVERLAP","gmm_dist_dual","raw","biologist"
"DCs","DCs",0,29,0,33,0.305476688933427,74,0.445945945945946,0.266129027965661,"impact","AUCell","OVERLAP","gmm_dist_dual","raw","biologist"
"NK cells","NK cells",9,56,26,396,-0.148687190252662,584,0.693493150684932,0.566624521273948,"impact","AUCell","OVERLAP","gmm_dist_dual","raw","biologist"
"Unassigned","Unassigned",0,0,0,0,0.120731057578132,12103,0,0,"impact","AUCell","OVERLAP","gmm_dist_dual","raw","biologist"
"Monocytes","Monocytes",350,4891,284,4489,0.505746433398513,10014,0.483223487118035,0.515310950417893,"impact","AUCell","OVERLAP","gmm_dist_dual","raw","biologist"
"Neutrophils","Neutrophils",41,272,38,444,-0.0630226437256319,7340,0.0660762942779292,0.569549533090095,"impact","AUCell","OVERLAP","gmm_dist_dual","raw","biologist"
NA,NA,0,0,0,0,-0.215151516457205,8480,0,0,"impact","AUCell","OVERLAP","gmm_dist_dual","raw","biologist"
