"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"B cells","B cells",0,3,0,163,0.00559749045015822,166,0.981927710843373,0.490963852464073,"heart","AUCell","MANNE_UP","gmm_dist_dual","raw","biologist"
"DCs","DCs",0,547,0,1035,-0.186440676785974,1737,0.595854922279793,0.327117572486019,"heart","AUCell","MANNE_UP","gmm_dist_dual","raw","biologist"
"NK cells","NK cells",0,28,0,97,0.531945285595939,660,0.146969696969697,0.387999996896,"heart","AUCell","MANNE_UP","gmm_dist_dual","raw","biologist"
"Unassigned","Unassigned",0,0,0,0,0.28730009987417,3847,0,0,"heart","AUCell","MANNE_UP","gmm_dist_dual","raw","biologist"
"CD4 T cells","CD4 T cells",1,15,1,43,-0.0145542729031908,60,0.733333333333333,0.620689523781276,"heart","AUCell","MANNE_UP","gmm_dist_dual","raw","biologist"
"Macrophages","Macrophages",18,816,156,1801,-0.285930767356505,2791,0.651737728412755,0.395820430968085,"heart","AUCell","MANNE_UP","gmm_dist_dual","raw","biologist"
"Neutrophils","Neutrophils",8,571,36,1008,-0.137966342545614,2465,0.412170385395538,0.410098448995484,"heart","AUCell","MANNE_UP","gmm_dist_dual","raw","biologist"
"CD8 T cells","CD8 T cells",0,3,0,10,0.437137602004903,13,0.769230769230769,0.384615355029588,"heart","AUCell","MANNE_UP","gmm_dist_dual","raw","biologist"
NA,NA,0,0,0,0,-0.0494134658361409,2,0,0,"heart","AUCell","MANNE_UP","gmm_dist_dual","raw","biologist"
