"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Mode","Filter_Mode","GT_Source"
"DCs","DCs",1908,429,390,43,0.793405936480066,5738,0.340013942140118,0.460694450313626,"sepsis","AUCell","gmm_dist_dual","raw","biologist"
"NK cells","NK cells",632,557,1811,8174,-0.38151251435417,34211,0.257402589810295,0.597451325461717,"sepsis","AUCell","gmm_dist_dual","raw","biologist"
"Unassigned","Unassigned",0,0,0,0,0.0843044638051055,117212,0,0,"sepsis","AUCell","gmm_dist_dual","raw","biologist"
"neutrophils","neutrophils",0,0,0,0,0.265962384165613,4210,0,0,"sepsis","AUCell","gmm_dist_dual","raw","biologist"
"CD8 T cells","CD8 T cells",633,1128,6871,18272,-0.583072922962698,26904,0.702683615819209,0.513105340352142,"sepsis","AUCell","gmm_dist_dual","raw","biologist"
"B cells","B cells",192,1489,296,19299,1.58789374204265,21276,0.916102650874224,0.660907379935859,"sepsis","AUCell","gmm_dist_dual","raw","biologist"
"CD4 T cells","CD4 T cells",456,567,5224,44482,-0.630633268971927,50729,0.885844388811134,0.533847697590743,"sepsis","AUCell","gmm_dist_dual","raw","biologist"
"Monocytes","Monocytes",13794,2635,7198,844,0.449750103657661,24471,0.598177434514323,0.449852958620498,"sepsis","AUCell","gmm_dist_dual","raw","biologist"
NA,NA,0,0,0,0,1.32428731145848,292,0,0,"sepsis","AUCell","gmm_dist_dual","raw","biologist"
