"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Mode","Filter_Mode","GT_Source"
"DCs","DCs",2902,1325,1108,403,0.796524349614351,5738,0.57598466364587,0.478454182672244,"sepsis","AUCell","gmm_dist_dual","raw","gmm_single"
"NK cells","NK cells",4702,1996,7841,19672,-0.378574411288111,34211,0.712460904387478,0.641376518717811,"sepsis","AUCell","gmm_dist_dual","raw","gmm_single"
"Unassigned","Unassigned",44208,3663,41109,28232,0.085046121345128,117212,0.618025458144217,0.701658046133752,"sepsis","AUCell","gmm_dist_dual","raw","gmm_single"
"neutrophils","neutrophils",0,1727,0,2483,0.270588803112523,4210,0.58978622327791,0.294893111568909,"sepsis","AUCell","gmm_dist_dual","raw","gmm_single"
"CD8 T cells","CD8 T cells",796,855,9766,15487,-0.585159910504676,26904,0.605225988700565,0.511522668326083,"sepsis","AUCell","gmm_dist_dual","raw","gmm_single"
"B cells","B cells",646,1037,4882,14711,1.58543950676793,21276,0.721799210377891,0.525504995976999,"sepsis","AUCell","gmm_dist_dual","raw","gmm_single"
"CD4 T cells","CD4 T cells",0,952,0,49777,-0.631469782805348,50729,0.981233613909204,0.490616806944931,"sepsis","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","Monocytes",0,16297,0,8174,0.446082701666998,24471,0.334028033182134,0.167014016584242,"sepsis","AUCell","gmm_dist_dual","raw","gmm_single"
NA,NA,0,139,0,153,1.37814978063093,292,0.523972602739726,0.26198630047265,"sepsis","AUCell","gmm_dist_dual","raw","gmm_single"
