"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"DCs","DCs",615,181,1683,291,-0.25897462290144,5738,0.157894736842105,0.442074721596942,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"NK cells","NK cells",1313,5883,1130,2848,0.52983356077371,34211,0.121627546695507,0.431823985553722,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"Unassigned","Unassigned",0,0,0,0,-0.19945258287802,117212,0,0,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"neutrophils","neutrophils",0,0,0,0,-0.686770781628579,4210,0,0,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"CD8 T cells","CD8 T cells",2002,4191,5502,15209,1.19370529649861,26904,0.639719000892061,0.525380058432552,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"B cells","B cells",51,85,437,20703,-0.980033659704153,21276,0.975465313028765,0.550209649509208,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"CD4 T cells","CD4 T cells",552,1198,5128,43851,0.162970744880269,50729,0.875298152930277,0.535294916720754,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
"Monocytes","Monocytes",3888,1101,17104,2378,-0.393211516453208,24471,0.256058191328511,0.434371582178495,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
NA,NA,0,0,0,0,-0.958607799671048,292,0,0,"sepsis","AUCell","HUMAN","gmm_dist_dual","raw","biologist"
