"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"B cells","B cells",2,21,107,961,-0.203295309194463,1093,0.881061299176578,0.498481846985709,"impact","AUCell","GNATENKO","gmm_dist_dual","raw","biologist"
"CD4 T cells","CD4 T cells",27,135,543,3917,0.232731601552353,4636,0.850733390854185,0.507025770089073,"impact","AUCell","GNATENKO","gmm_dist_dual","raw","biologist"
"CD8 T cells","CD8 T cells",7,186,106,1933,0.689316317255359,2238,0.866845397676497,0.487084824127371,"impact","AUCell","GNATENKO","gmm_dist_dual","raw","biologist"
"DCs","DCs",0,20,0,42,0.385964786341532,74,0.567567567567568,0.338709671956296,"impact","AUCell","GNATENKO","gmm_dist_dual","raw","biologist"
"NK cells","NK cells",5,83,30,369,0.558899133442338,584,0.64041095890411,0.479614409192654,"impact","AUCell","GNATENKO","gmm_dist_dual","raw","biologist"
"Unassigned","Unassigned",0,0,0,0,0.0289732343088941,12103,0,0,"impact","AUCell","GNATENKO","gmm_dist_dual","raw","biologist"
"Monocytes","Monocytes",269,3421,365,5959,0.369882366482776,10014,0.621929298981426,0.529789033282555,"impact","AUCell","GNATENKO","gmm_dist_dual","raw","biologist"
"Neutrophils","Neutrophils",38,136,41,580,-0.559826517978881,7340,0.0841961852861035,0.645534258464753,"impact","AUCell","GNATENKO","gmm_dist_dual","raw","biologist"
NA,NA,0,0,0,0,-0.318387826511594,8480,0,0,"impact","AUCell","GNATENKO","gmm_dist_dual","raw","biologist"
