"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"DCs","DCs",2034,416,264,56,0.803532570337642,5738,0.364238410596026,0.501880780316331,"sepsis","AUCell","REACTOME","gmm_dist_dual","raw","biologist"
"NK cells","NK cells",1611,4467,832,4264,0.107486121209487,34211,0.171728391453041,0.573904938520835,"sepsis","AUCell","REACTOME","gmm_dist_dual","raw","biologist"
"Unassigned","Unassigned",0,0,0,0,0.287077799093563,117212,0,0,"sepsis","AUCell","REACTOME","gmm_dist_dual","raw","biologist"
"neutrophils","neutrophils",0,0,0,0,0.781029263749894,4210,0,0,"sepsis","AUCell","REACTOME","gmm_dist_dual","raw","biologist"
"CD8 T cells","CD8 T cells",1100,2059,6404,17341,-0.318863371168819,26904,0.685437109723461,0.520227232728279,"sepsis","AUCell","REACTOME","gmm_dist_dual","raw","biologist"
"B cells","B cells",196,211,292,20577,-0.996479121412125,21276,0.976358338033465,0.695744628401615,"sepsis","AUCell","REACTOME","gmm_dist_dual","raw","biologist"
"CD4 T cells","CD4 T cells",626,597,5054,44452,-0.704696492296533,50729,0.888604151471545,0.548479515555344,"sepsis","AUCell","REACTOME","gmm_dist_dual","raw","biologist"
"Monocytes","Monocytes",18007,2998,2985,481,0.808211507892144,24471,0.75550651791917,0.49803054631492,"sepsis","AUCell","REACTOME","gmm_dist_dual","raw","biologist"
NA,NA,0,0,0,0,1.80007090457397,292,0,0,"sepsis","AUCell","REACTOME","gmm_dist_dual","raw","biologist"
