"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Mode","Filter_Mode","GT_Source"
"B cells","B cells",18,55,157,863,1.08289354690454,1093,0.806038426349497,0.521472143607413,"impact","AUCell","gmm_dist_dual","raw","gmm_single"
"CD4 T cells","CD4 T cells",0,88,0,4548,-0.587899079374097,4636,0.981018119068162,0.490509059428277,"impact","AUCell","gmm_dist_dual","raw","gmm_single"
"CD8 T cells","CD8 T cells",2,19,231,1986,-0.797526281888141,2238,0.888293118856121,0.499553690614663,"impact","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","DCs",12,22,11,29,1.01796938242716,74,0.554054054054054,0.545183273790654,"impact","AUCell","gmm_dist_dual","raw","gmm_single"
"NK cells","NK cells",9,13,51,511,-0.795873444479789,584,0.89041095890411,0.562595417666803,"impact","AUCell","gmm_dist_dual","raw","gmm_single"
"Unassigned","Unassigned",927,2958,1217,7001,0.297994395225408,12103,0.655044203916384,0.56767581492203,"impact","AUCell","gmm_dist_dual","raw","gmm_single"
"Monocytes","Monocytes",0,3772,0,6242,-0.0681574371096888,10014,0.62332734172159,0.311663670829672,"impact","AUCell","gmm_dist_dual","raw","gmm_single"
"Neutrophils","Neutrophils",370,925,1140,4905,0.121399697833557,7340,0.71866485013624,0.54318550982592,"impact","AUCell","gmm_dist_dual","raw","gmm_single"
NA,NA,0,1371,0,7109,-0.0116685979883363,8480,0.838325471698113,0.419162735799627,"impact","AUCell","gmm_dist_dual","raw","gmm_single"
