"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"B cells","B cells",0,0,5,161,-0.0152203620402739,166,0.969879518072289,0.49999999689441,"heart","AUCell","HP","gmm_dist_dual","raw","gmm_dual"
"DCs","DCs",0,48,49,1640,-0.0803816547182502,1737,0.944156591824986,0.485781990233541,"heart","AUCell","HP","gmm_dist_dual","raw","gmm_dual"
"NK cells","NK cells",0,9,4,647,-0.00532921303071583,660,0.98030303030303,0.493140243150701,"heart","AUCell","HP","gmm_dist_dual","raw","gmm_dual"
"Unassigned","Unassigned",5,89,207,3546,0.0469062238725869,3847,0.923056927475955,0.499550361856336,"heart","AUCell","HP","gmm_dist_dual","raw","gmm_dual"
"CD4 T cells","CD4 T cells",0,3,0,57,0.0414288698824712,60,0.95,0.474999992083333,"heart","AUCell","HP","gmm_dist_dual","raw","gmm_dual"
"Macrophages","Macrophages",4,86,122,2579,-0.0467673856786206,2791,0.925474740236474,0.499737931137709,"heart","AUCell","HP","gmm_dist_dual","raw","gmm_dual"
"Neutrophils","Neutrophils",15,90,351,2009,0.0370398361348278,2465,0.821095334685598,0.4990530226231,"heart","AUCell","HP","gmm_dist_dual","raw","gmm_dual"
"CD8 T cells","CD8 T cells",0,1,0,12,0.187005492166939,13,0.923076923076923,0.461538426035506,"heart","AUCell","HP","gmm_dist_dual","raw","gmm_dual"
NA,NA,0,0,0,2,-0.236837263861282,2,1,0.499999750000125,"heart","AUCell","HP","gmm_dist_dual","raw","gmm_dual"
