"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"DCs","DCs",339,3903,180,1316,0.796692251687963,5738,0.288428023701638,0.452667387402888,"sepsis","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"NK cells","NK cells",4218,2516,5096,22381,-0.378595992497112,34211,0.777498465405864,0.675905150047813,"sepsis","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"Unassigned","Unassigned",41209,6731,35671,33601,0.083990866546093,117212,0.638245230863734,0.684563677524016,"sepsis","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"neutrophils","neutrophils",0,1700,0,2510,0.258392302007032,4210,0.596199524940618,0.298099762399501,"sepsis","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"CD8 T cells","CD8 T cells",565,1105,6393,18841,-0.584356088547832,26904,0.721305382099316,0.512900957880211,"sepsis","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"B cells","B cells",548,1163,3440,16125,1.58751108136536,21276,0.783652942282384,0.535070070184993,"sepsis","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"CD4 T cells","CD4 T cells",0,997,0,49732,-0.630338425726253,50729,0.980346547339786,0.49017327366023,"sepsis","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"Monocytes","Monocytes",0,16227,0,8244,0.448357479180629,24471,0.336888561971313,0.168444280978773,"sepsis","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
NA,NA,0,131,0,161,1.36462631124063,292,0.551369863013699,0.275684930562723,"sepsis","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
