"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"DCs","DCs",1131,240,1167,232,-0.016676974965612,5738,0.237539212269083,0.491846262150475,"sepsis","AUCell","WP","gmm_dist_dual","raw","biologist"
"NK cells","NK cells",1472,5661,971,3070,0.451627613030109,34211,0.132764315571015,0.477079262502436,"sepsis","AUCell","WP","gmm_dist_dual","raw","biologist"
"Unassigned","Unassigned",0,0,0,0,-0.0297725460600197,117212,0,0,"sepsis","AUCell","WP","gmm_dist_dual","raw","biologist"
"neutrophils","neutrophils",0,0,0,0,0.241880814139385,4210,0,0,"sepsis","AUCell","WP","gmm_dist_dual","raw","biologist"
"CD8 T cells","CD8 T cells",1752,3463,5752,15937,0.521219730526402,26904,0.657485875706215,0.527485162515751,"sepsis","AUCell","WP","gmm_dist_dual","raw","biologist"
"B cells","B cells",119,147,369,20641,-0.841065149891191,21276,0.975747320924986,0.618390535565041,"sepsis","AUCell","WP","gmm_dist_dual","raw","biologist"
"CD4 T cells","CD4 T cells",649,1172,5031,43877,-0.130010587157541,50729,0.877722801553352,0.544122223776755,"sepsis","AUCell","WP","gmm_dist_dual","raw","biologist"
"Monocytes","Monocytes",9443,1595,11549,1884,-0.113512104781312,24471,0.462874422786155,0.495686478594092,"sepsis","AUCell","WP","gmm_dist_dual","raw","biologist"
NA,NA,0,0,0,0,1.23667789472892,292,0,0,"sepsis","AUCell","WP","gmm_dist_dual","raw","biologist"
