"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"B cells","B cells",0,3,0,163,-1.55004814056746,166,0.981927710843373,0.490963852464073,"heart","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"DCs","DCs",0,1444,0,138,0.586129957294108,1737,0.079447322970639,0.0436156763314692,"heart","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"NK cells","NK cells",0,15,0,110,-0.969536026949933,660,0.166666666666667,0.43999999648,"heart","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"Unassigned","Unassigned",0,0,0,0,-0.574527344242998,3847,0,0,"heart","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"CD4 T cells","CD4 T cells",1,38,1,20,0.162350489178333,60,0.35,0.422413665130859,"heart","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"Macrophages","Macrophages",159,2312,15,305,0.561583672122371,2791,0.166248656395557,0.515169380562464,"heart","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"Neutrophils","Neutrophils",40,1178,4,401,0.212126669313014,2465,0.178904665314402,0.581524544831102,"heart","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"CD8 T cells","CD8 T cells",0,0,0,13,-0.76829424043141,13,1,0.499999961538465,"heart","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
NA,NA,0,0,0,0,-0.362373185550332,2,0,0,"heart","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
