"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"DCs","DCs",417,4651,102,568,0.825403866121546,5738,0.171662600209132,0.456150658157336,"sepsis","AUCell","OVERLAP","gmm_dist_dual","raw","gmm_dual"
"NK cells","NK cells",7221,12686,2093,12211,0.0542286703725156,34211,0.568004443015404,0.632872607951567,"sepsis","AUCell","OVERLAP","gmm_dist_dual","raw","gmm_dual"
"Unassigned","Unassigned",63204,9981,13676,30351,0.343963502546289,117212,0.798169129440672,0.787320696064268,"sepsis","AUCell","OVERLAP","gmm_dist_dual","raw","gmm_dual"
"neutrophils","neutrophils",0,2852,0,1358,0.95350288493161,4210,0.322565320665083,0.161282660294232,"sepsis","AUCell","OVERLAP","gmm_dist_dual","raw","gmm_dual"
"CD8 T cells","CD8 T cells",1189,2710,5769,17236,-0.576207526577353,26904,0.684842402616711,0.517507798472443,"sepsis","AUCell","OVERLAP","gmm_dist_dual","raw","gmm_dual"
"B cells","B cells",395,274,3593,17014,-0.583481135249853,21276,0.818245910885505,0.541598998713828,"sepsis","AUCell","OVERLAP","gmm_dist_dual","raw","gmm_dual"
"CD4 T cells","CD4 T cells",0,1591,0,49138,-0.868667852090019,50729,0.96863726862347,0.484318634302188,"sepsis","AUCell","OVERLAP","gmm_dist_dual","raw","gmm_dual"
"Monocytes","Monocytes",0,22378,0,2093,0.837114081629002,24471,0.0855298107964529,0.0427649053964789,"sepsis","AUCell","OVERLAP","gmm_dist_dual","raw","gmm_dual"
NA,NA,0,129,0,163,1.97185984180473,292,0.558219178082192,0.279109588085241,"sepsis","AUCell","OVERLAP","gmm_dist_dual","raw","gmm_dual"
