"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Mode","Filter_Mode","GT_Source"
"DCs","CD8 TCM_3",0,0,0,3,-0.543201226589592,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","CD8 TEM_1",0,0,0,8,-0.688635317082558,8,1,0.499999937500008,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","CD8 TEM_2",0,0,0,3,-0.688531641295276,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","CD8 TEM_4",0,0,1,6,-0.787309981863874,7,0.857142857142857,0.499999916666681,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","CD8 TEM_5",0,0,0,1,-1.1770519509686,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","Doublet",16,0,0,3,0.977032613506123,19,1,0.999999802083391,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","Eryth",0,1,0,0,0.908904889147546,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","HSPC",0,0,1,3,-0.429480407473032,4,0.75,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","MAIT",0,0,0,3,-0.619506606029228,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","NK Proliferating",0,0,0,4,-0.582782338267519,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","NK_1",0,0,0,1,-0.934312374345409,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","NK_2",0,0,0,1,-1.04545281831184,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","NK_3",0,0,0,2,-1.01573242595763,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","NK_CD56bright",0,1,0,0,-0.140847015679625,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","Platelet",15,2,22,0,1.24507673082224,39,0.384615384615385,0.202702697224251,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","Treg Memory",0,0,0,2,-0.715625580371669,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","Treg Naive",0,0,0,4,-0.837202720257828,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","cDC1",2,0,1,0,2.31696031482171,3,0.666666666666667,0.333333222222259,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","cDC2_1",13,5,0,0,1.77604917397515,18,0.722222222222222,0.499999961538465,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","cDC2_2",27,30,1,0,1.78976297811357,58,0.46551724137931,0.48214283992347,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","dnT_2",0,0,0,1,-0.497215255164014,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","gdT_1",0,0,0,1,-0.615267418282582,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","gdT_2",0,0,0,2,-0.639043732165947,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","gdT_3",0,0,0,2,-0.610152746109997,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"DCs","pDC",5,0,1,0,3.04153887260448,6,0.833333333333333,0.416666597222234,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","CD14 Mono",0,0,1,0,-0.557208977404597,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","CD16 Mono",3,2,0,0,0.806943208215163,5,0.6,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","CD4 Naive",0,0,0,1,-0.0346830095027397,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
"Early-NK-cells","CD4 TCM_1",0,0,0,1,-0.745760675875003,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","gmm_single"
