"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"B cells","B cells",0,6,5,155,-1.49006449860285,166,0.933734939759036,0.481366456637475,"heart","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"DCs","DCs",48,1626,1,62,0.399638392611044,1737,0.0633275762809442,0.508160837270585,"heart","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"NK cells","NK cells",1,189,3,467,-0.02611192200994,660,0.709090909090909,0.480945090158628,"heart","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"Unassigned","Unassigned",204,1565,8,2070,-0.313837656904518,3847,0.591109955809722,0.765863847539282,"heart","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"CD4 T cells","CD4 T cells",0,50,0,10,0.23866646221464,60,0.166666666666667,0.0833333319444445,"heart","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"Macrophages","Macrophages",125,2577,1,88,0.300543123917797,2791,0.076316732353995,0.512542061038134,"heart","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"Neutrophils","Neutrophils",355,1809,11,290,-0.0314231164570069,2465,0.261663286004057,0.554053190768384,"heart","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
"CD8 T cells","CD8 T cells",0,6,0,7,0.156815653776294,13,0.538461538461538,0.269230748520712,"heart","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
NA,NA,0,1,0,1,0.0148427104557886,2,0.5,0.249999875000062,"heart","AUCell","HUMAN","gmm_dist_dual","raw","gmm_dual"
