"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"B cells","B cells",5,81,57,950,1.0898447401718,1093,0.873741994510521,0.501040329305449,"impact","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"CD4 T cells","CD4 T cells",0,92,0,4544,-0.587984039137922,4636,0.980155306298533,0.490077653043555,"impact","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"CD8 T cells","CD8 T cells",4,22,172,2040,-0.800967922266659,2238,0.91331546023235,0.506029009483035,"impact","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"DCs","DCs",7,29,7,31,1.14445902532108,74,0.513513513513513,0.508333311170636,"impact","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"NK cells","NK cells",7,21,46,510,-0.798019876496853,584,0.88527397260274,0.546263722399246,"impact","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"Unassigned","Unassigned",581,3425,558,7539,0.29501673688333,12103,0.670908039329092,0.598855292459419,"impact","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"Monocytes","Monocytes",0,3878,0,6136,-0.0669557006654666,10014,0.612742160974636,0.306371080456723,"impact","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
"Neutrophils","Neutrophils",325,1030,897,5088,0.12269835266978,7340,0.737465940054496,0.548800887333385,"impact","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
NA,NA,0,1415,0,7065,-0.0108591431795199,8480,0.83313679245283,0.416568396177291,"impact","AUCell","MANNE_DN","gmm_dist_dual","raw","gmm_dual"
