"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Mode","Filter_Mode","GT_Source"
"B cells","B cells",0,5,5,156,0.182929189350873,166,0.939759036144578,0.484472046680298,"heart","AUCell","gmm_dist_dual","raw","gmm_dual"
"DCs","DCs",46,1619,3,69,0.737412176944492,1737,0.0662061024755325,0.489826134136183,"heart","AUCell","gmm_dist_dual","raw","gmm_dual"
"NK cells","NK cells",1,64,3,592,-1.17047428676657,660,0.898484848484848,0.576219480257295,"heart","AUCell","gmm_dist_dual","raw","gmm_dual"
"Unassigned","Unassigned",199,1483,13,2152,-0.452239664107204,3847,0.611125552378477,0.765350624472757,"heart","AUCell","gmm_dist_dual","raw","gmm_dual"
"CD4 T cells","CD4 T cells",0,50,0,10,0.175772859315089,60,0.166666666666667,0.0833333319444445,"heart","AUCell","gmm_dist_dual","raw","gmm_dual"
"Macrophages","Macrophages",123,2521,3,144,0.306111553865791,2791,0.0956646363310641,0.5151121197648,"heart","AUCell","gmm_dist_dual","raw","gmm_dual"
"Neutrophils","Neutrophils",348,1729,18,370,0.144208542303916,2465,0.291277890466531,0.563547042919028,"heart","AUCell","gmm_dist_dual","raw","gmm_dual"
"CD8 T cells","CD8 T cells",0,1,0,12,-1.36179680190029,13,0.923076923076923,0.461538426035506,"heart","AUCell","gmm_dist_dual","raw","gmm_dual"
NA,NA,0,1,0,1,-0.823298225626838,2,0.5,0.249999875000062,"heart","AUCell","gmm_dist_dual","raw","gmm_dual"
