"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"B cells","B cells",0,6,0,160,-1.63618506225777,166,0.963855421686747,0.481927707940195,"heart","AUCell","OVERLAP_MIN2","gmm_dist_dual","raw","biologist"
"DCs","DCs",0,1444,0,138,0.394567557229192,1737,0.079447322970639,0.0436156763314692,"heart","AUCell","OVERLAP_MIN2","gmm_dist_dual","raw","biologist"
"NK cells","NK cells",0,35,0,90,-0.853102572086541,660,0.136363636363636,0.35999999712,"heart","AUCell","OVERLAP_MIN2","gmm_dist_dual","raw","biologist"
"Unassigned","Unassigned",0,0,0,0,-0.478863650076247,3847,0,0,"heart","AUCell","OVERLAP_MIN2","gmm_dist_dual","raw","biologist"
"CD4 T cells","CD4 T cells",1,41,1,17,0.00775689071844547,60,0.3,0.39655159661124,"heart","AUCell","OVERLAP_MIN2","gmm_dist_dual","raw","biologist"
"Macrophages","Macrophages",170,2436,4,181,0.522809949406996,2791,0.125761375850949,0.523087326269799,"heart","AUCell","OVERLAP_MIN2","gmm_dist_dual","raw","biologist"
"Neutrophils","Neutrophils",43,1324,1,255,0.21897695097227,2465,0.120892494929006,0.569383660902906,"heart","AUCell","OVERLAP_MIN2","gmm_dist_dual","raw","biologist"
"CD8 T cells","CD8 T cells",0,3,0,10,-0.571541935558419,13,0.769230769230769,0.384615355029588,"heart","AUCell","OVERLAP_MIN2","gmm_dist_dual","raw","biologist"
NA,NA,0,0,0,0,-0.248544187147452,2,0,0,"heart","AUCell","OVERLAP_MIN2","gmm_dist_dual","raw","biologist"
