"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Signature","Mode","Filter_Mode","GT_Source"
"B cells","B cells",0,10,109,972,-0.405531310790132,1093,0.889295516925892,0.494908349801519,"impact","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"CD4 T cells","CD4 T cells",3,9,567,4043,-0.258398785022773,4636,0.872735116479724,0.501521016134536,"impact","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"CD8 T cells","CD8 T cells",0,1,113,2118,0.148747972283415,2238,0.946380697050938,0.499764039405491,"impact","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"DCs","DCs",0,6,0,56,0.507413005674842,74,0.756756756756757,0.451612895941727,"impact","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"NK cells","NK cells",1,4,34,448,0.402784667844537,584,0.768835616438356,0.509860934020084,"impact","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"Unassigned","Unassigned",0,0,0,0,0.0418999095662461,12103,0,0,"impact","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"Monocytes","Monocytes",139,1556,495,7824,0.744479036857185,10014,0.795186738566008,0.526679020183109,"impact","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
"Neutrophils","Neutrophils",19,18,60,698,-0.507369502556115,7340,0.0976839237057221,0.607683329951767,"impact","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
NA,NA,0,0,0,0,-0.377679930679068,8480,0,0,"impact","AUCell","UNION_ALL","gmm_dist_dual","raw","biologist"
