"marker_label","n_PLA","n_platelet_free","pla_q25","pla_median","pla_q75","platelet_free_median","platelet_free_q95","platelet_free_above_pla_q25","platelet_free_above_pla_median"
"CD41",1757,46551,2.5229244452546,3.13758205268965,3.9370979943457,0.257718313445335,1.63230247658494,0.00259929969281004,0
"CD42b",1757,46551,0,0.462036467625054,0.776847671010697,0,1.01592231080253,1,0.491203196494168
"CD62P",1757,46551,0.910859831596717,1.4970316602116,2.07151158728929,0.402451583333735,1.09257613033121,0.137139911065283,0.018109170587098
