"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"Monocytes","CD8 T cells","SECTM1","CD7",0.0292353638745123,833.4,0.164627391769308,239,1.22216591286967,275,0.861008837621414,746,0.927005868615982,1030,0,1877
"B cells","DCs","HLA-DQA1","CD4",0.0292353638745123,844.8,0.164502994756445,240,1.00200078846808,533,1.55307673243567,203,0.91762481621274,1371,0,1877
"NK cells","CD8 T cells","HLA-B","CD8B2",0.0292353638745123,1424.8,0.159739313394109,261,0.520845373482674,1530,0.478920681881228,1594,0.902271970115669,1862,0,1877
"B cells","NK cells","HLA-DRA","LAG3",0.0292353638745123,824.4,0.155433015594578,282,0.990136085831016,553,2.17282327313923,59,0.918333190145956,1351,0,1877
"NK cells","NK cells","HLA-A","KIR3DL1",0.0292353638745123,1201.6,0.153213962201734,292,0.478943326249643,1658,0.780959531682418,857,0.919184300985908,1324,0,1877
"CD8 T cells","NK cells","B2M","KIR2DL1",0.0292353638745123,1378.2,0.150283490251172,310,0.48822481885691,1621,0.465652178048631,1646,0.915355271094742,1437,0,1877
"CD8 T cells","NK cells","HLA-A","KIR3DL1",0.0292353638745123,1324.4,0.149405708678761,312,0.42812305442708,1814,0.594063200139806,1266,0.918244488213558,1353,0,1877
"NK cells","NK cells","HLA-C","KIR3DL1",0.0292353638745123,1197,0.148936319764436,316,0.480988521487771,1653,0.762203435953114,883,0.921002939770389,1256,0,1877
"NK cells","NK cells","HLA-A","KIR3DL2",0.0292353638745123,1197.8,0.148602371671349,317,0.49115003313409,1612,0.753579745226484,897,0.920333960071575,1286,0,1877
"Monocytes","CD4 T cells","SECTM1","CD7",0.0292353638745123,912.8,0.148348372077839,321,1.15683600939122,337,0.764100307716469,879,0.923403873173788,1150,0,1877
"B cells","Monocytes","HLA-DMA","CD4",0.0292353638745123,875.8,0.147723631935995,325,1.02999477949174,499,1.40747408334095,301,0.917446890169088,1377,0,1877
"CD8 T cells","NK cells","HLA-C","KIR3DL1",0.0292353638745123,1281,0.147401397167479,326,0.456351959129836,1731,0.617945210930917,1200,0.920625261072353,1271,0,1877
"CD8 T cells","NK cells","B2M","KIR3DL1",0.0292353638745123,1146.6,0.147178823557359,327,0.537047825540664,1492,0.617581316092486,1203,0.932904327203382,834,0,1877
"B cells","CD4 T cells","HLA-DQB1","CD4",0.0292353638745123,781.2,0.145328069221261,336,1.05024022899557,467,1.86250109738196,113,0.92452940058095,1113,0,1877
"CD8 T cells","NK cells","HLA-B","KIR3DL1",0.0292353638745123,1223.2,0.145113451699294,339,0.483457997193611,1642,0.612495513761999,1216,0.926706028193652,1042,0,1877
"CD8 T cells","NK cells","HLA-A","KIR3DL2",0.0292353638745123,1330.6,0.144908742857713,343,0.440329761311527,1776,0.566683413683873,1339,0.919406344554138,1318,0,1877
"NK cells","NK cells","HLA-B","KIR3DL1",0.0292353638745123,1193.4,0.144142649231385,347,0.460773525213243,1710,0.703191990903605,984,0.926477740648576,1049,0,1877
"NK cells","NK cells","B2M","KIR3DL1",0.0292353638745123,1181.4,0.143988550727069,348,0.441051419266581,1772,0.672211849316573,1056,0.932215207440136,854,0,1877
"NK cells","NK cells","HLA-A","KIR2DL3",0.0292353638745123,1297.8,0.142278709195869,357,0.458631183040845,1721,0.693165362634665,1000,0.91228884109799,1534,0,1877
"B cells","CD8 T cells","HLA-B","CD8B",0.0292353638745123,783,0.141792226829838,360,0.680473481660024,1126,1.15824176937451,483,0.966380529670962,69,0,1877
"CD8 T cells","NK cells","B2M","KLRC2",0.0292353638745123,1377.8,0.141206595076787,363,0.498902622387052,1593,0.451421741809542,1683,0.917552564789006,1373,0,1877
"CD8 T cells","NK cells","HLA-B","KIR3DL2",0.0292353638745123,1228,0.140745678618621,366,0.495664704078058,1602,0.585115727306065,1291,0.927757095277847,1004,0,1877
"NK cells","NK cells","HLA-B","KIR3DL2",0.0292353638745123,1197.8,0.139804096356257,373,0.472980232097691,1678,0.675812204447672,1047,0.927531825468613,1014,0,1877
"B cells","DCs","HLA-DQB1","CD4",0.0292353638745123,813,0.139487714367482,375,1.03124394903217,497,1.67994323322334,147,0.923085899947292,1169,0,1877
"NK cells","CD8 T cells","SPON2","ITGA4",0.0292353638745123,1001.8,0.139041048066373,383,0.571323838934571,1387,1.45861188822767,267,0.924986588514238,1095,0,1877
"NK cells","NK cells","HLA-C","KIR2DL3",0.0292353638745123,1301.6,0.138306372499956,391,0.460676378278973,1712,0.674409266905362,1051,0.914248175889725,1477,0,1877
"CD8 T cells","NK cells","HLA-C","KIR2DL3",0.0292353638745123,1401.4,0.136881001060745,404,0.436039815921038,1786,0.530151041883165,1449,0.913841224265884,1491,0,1877
"NK cells","NK cells","SPON2","ITGB1",0.0292353638745123,1064.2,0.136759438576754,406,0.521450556254576,1527,1.3912516503156,310,0.922321280152549,1201,0,1877
"CD8 T cells","NK cells","B2M","KIR2DL3",0.0292353638745123,1262,0.136674313070344,408,0.516735682331866,1545,0.529787147044734,1452,0.927086645222291,1028,0,1877
"NK cells","Monocytes","GZMB","IGF2R",0.0292353638745123,903.6,0.136233059881923,412,0.696547881279206,1103,1.67858141899195,149,0.928622171814761,977,0,1877
"NK cells","CD8 T cells","SPON2","ITGB1",0.0292353638745123,1068,0.136208187278662,413,0.519606798606306,1535,1.39344686898692,309,0.922176471748167,1206,0,1877
"CD8 T cells","NK cells","HLA-B","KIR2DL3",0.0292353638745123,1349.2,0.134756351823522,421,0.463145853984813,1702,0.524701344714246,1464,0.920396767369256,1282,0,1877
"NK cells","NK cells","HLA-B","KIR2DL3",0.0292353638745123,1317.4,0.133854837888151,430,0.440461382004445,1775,0.615397821855853,1210,0.920150521727499,1295,0,1877
"DCs","CD8 T cells","HLA-A","CD8B",0.0292353638745123,824.8,0.133843093930063,431,0.66955612099274,1141,1.16313708337207,476,0.960706227029373,199,0,1877
"NK cells","NK cells","B2M","KIR2DL3",0.0292353638745123,1300.2,0.133711737768762,432,0.420739276057783,1844,0.584417680268821,1295,0.926342491469671,1053,0,1877
"B cells","CD8 T cells","HLA-B","CD8A",0.0292353638745123,821,0.132145088504568,443,0.661385091536529,1165,1.05614920434921,560,0.966944894373453,60,0,1877
"Monocytes","CD8 T cells","HLA-B","CD8A",0.0292353638745123,829,0.131049679583862,452,0.637058526093322,1226,1.10081479279864,528,0.966811607919577,62,0,1877
"NK cells","CD4 T cells","SPON2","ITGB1",0.0292353638745123,1099.6,0.130784474287019,453,0.501466229423104,1587,1.38796067013072,313,0.92070582571062,1268,0,1877
"B cells","NK cells","HLA-DPB1","LAG3",0.0292353638745123,1045,0.13053076921812,455,0.796228609502804,889,1.46055331342535,265,0.906235488619715,1739,0,1877
"B cells","CD8 T cells","HLA-C","CD8B",0.0292353638745123,878,0.130222089964345,456,0.594983705667719,1322,1.05584175139186,561,0.961645893014659,174,0,1877
"NK cells","NK cells","GZMB","IGF2R",0.0292353638745123,926,0.129673990289805,460,0.67349905241991,1136,1.79774351217373,125,0.926969457950344,1032,0,1877
"DCs","CD8 T cells","HLA-C","CD8A",0.0292353638745123,811.8,0.129523650810756,462,0.700395598798045,1096,1.14826794765362,491,0.96345002297886,133,0,1877
"DCs","CD8 T cells","HLA-B","CD8A",0.0292353638745123,857.2,0.128736803112891,468,0.585694747900845,1346,1.09821272864523,530,0.966524740454605,65,0,1877
"NK cells","DCs","GZMB","IGF2R",0.0292353638745123,934.8,0.128725323584148,469,0.670165400255365,1139,1.6796072445933,148,0.926720529218557,1041,0,1877
"DCs","NK cells","SECTM1","CD7",0.0292353638745123,972.4,0.128043722138916,473,0.940011776044953,613,1.08579583665257,539,0.918033586038068,1360,0,1877
"B cells","NK cells","HLA-DPA1","LAG3",0.0292353638745123,1026,0.12686104704509,486,0.812415427103878,849,1.49355445468159,241,0.908407646580446,1677,0,1877
"B cells","CD4 T cells","HLA-DMA","CD4",0.0292353638745123,949.2,0.126509447252923,488,0.950729642023437,599,1.51994590042634,219,0.911383019654139,1563,0,1877
"CD8 T cells","NK cells","B2M","KLRC1",0.0292353638745123,1270.4,0.126262429791752,494,0.479986102455545,1656,0.597303742523523,1257,0.926027601769329,1068,0,1877
"B cells","CD8 T cells","HLA-A","CD8B",0.0292353638745123,916.2,0.126233934979785,495,0.579616073778543,1361,0.990601501017654,619,0.959586436173317,229,0,1877
"DCs","Monocytes","ANXA2","TLR2",0.0292353638745123,864.8,0.126153834159957,496,1.39783491454236,156,1.16056692153731,481,0.919565310458871,1314,0,1877
"DCs","CD8 T cells","HLA-E","CD8B",0.0292353638745123,914.6,0.125874425743941,497,0.569138784006973,1395,1.17282535362914,471,0.955177463227512,333,0,1877
"DCs","CD8 T cells","HLA-A","CD8A",0.0292353638745123,862.6,0.124736791914121,506,0.650467730869246,1192,1.06104451834677,557,0.961362036904461,181,0,1877
"B cells","NK cells","HLA-DRB1","LAG3",0.0292353638745123,1006.2,0.124657410731338,508,0.83373297465404,811,1.60719459698215,174,0.908756981235328,1661,0,1877
"NK cells","B cells","B2M","CD1C",0.0292353638745123,1483.4,0.123645350453627,519,0.474364941173957,1674,0.438799049964296,1728,0.909952472183437,1619,0,1877
"Monocytes","CD8 T cells","HLA-E","CD8A",0.0292353638745123,896.4,0.123538760212612,522,0.623504027364228,1250,1.08254708793293,542,0.956998445081718,291,0,1877
"DCs","CD8 T cells","HLA-F","CD8B",0.0292353638745123,950,0.121702654698227,539,0.790620537198588,901,1.28249193776186,381,0.92636842779688,1052,0,1877
"B cells","DCs","HLA-DMA","CD4",0.0292353638745123,1005.6,0.121425363577473,543,0.931733362060038,630,1.33738803626772,346,0.909712628301765,1632,0,1877
"B cells","CD8 T cells","HLA-C","CD8A",0.0292353638745123,919.4,0.121362150720994,544,0.575895315544225,1367,0.953749186366559,656,0.962286635588771,153,0,1877
"DCs","CD8 T cells","SECTM1","CD7",0.0292353638745123,1127.6,0.118353734596552,569,0.88592051356328,723,0.687611269534918,1017,0.915023690600401,1452,0,1877
"B cells","CD8 T cells","HLA-A","CD8A",0.0292353638745123,959.4,0.117645338416204,576,0.560527683655049,1420,0.888508935992353,716,0.960260162182831,208,0,1877
"DCs","CD8 T cells","HLA-E","CD8A",0.0292353638745123,954.8,0.117310289162441,579,0.550050393883479,1452,1.07073278860384,549,0.955921314018748,317,0,1877
"NK cells","Monocytes","SPON2","ITGA4",0.0292353638745123,1162.2,0.115165241851445,595,0.480880412344091,1654,1.3581179710575,330,0.918183003127152,1355,0,1877
"Monocytes","NK cells","GNAI2","F2R",0.0292353638745123,1216.4,0.11511419552506,596,0.700096486639256,1097,0.923467961492438,685,0.903645159861633,1827,0,1877
"NK cells","NK cells","SPON2","ITGA4",0.0292353638745123,1174,0.113878604874483,611,0.476006530560711,1666,1.33348803241291,349,0.917760008331462,1367,0,1877
"NK cells","NK cells","HLA-E","KLRC3_KLRD1",0.0292353638745123,1007.2,0.112654074998668,623,0.539709965580495,1481,1.04424172830697,572,0.947640817732269,483,0,1877
"CD8 T cells","NK cells","HLA-E","KLRC3_KLRD1",0.0292353638745123,1038.8,0.111910949959512,626,0.527323479362759,1513,0.920146101232869,692,0.947476380034089,486,0,1877
"B cells","CD8 T cells","HLA-F","CD8B",0.0292353638745123,1019.2,0.111741152709895,631,0.756794924236623,974,1.17844446421759,463,0.923402462291345,1151,0,1877
"CD4 T cells","Monocytes","LTB","TNFRSF1A",0.0292353638745123,977.8,0.111464340289752,634,0.735775091876393,1025,0.936830992131004,676,0.939347848319509,677,0,1877
"B cells","Monocytes","LTB","TNFRSF1A",0.0292353638745123,1049.6,0.111225951413218,637,0.733836790937172,1029,0.683286956977489,1025,0.939286829782618,680,0,1877
"NK cells","NK cells","HLA-E","KLRC2_KLRD1",0.0292353638745123,1086.2,0.110260743891043,644,0.488227600870486,1620,0.889060929870997,715,0.943366370401224,575,0,1877
"NK cells","DCs","SPON2","ITGB1",0.0292353638745123,1245.8,0.110111167893102,647,0.432320692876039,1803,1.22256769803995,424,0.914193365922158,1478,0,1877
"Monocytes","Monocytes","LRPAP1","LRP1",0.0292353638745123,966,0.109813088386839,653,1.40097244924359,154,1.16173913028983,479,0.908576264043716,1667,0,1877
"NK cells","NK cells","HLA-E","KLRC1_KLRD1",0.0292353638745123,1078.4,0.109628697747538,655,0.478769340904733,1659,0.962001930227987,648,0.944192084873043,553,0,1877
"CD8 T cells","NK cells","HLA-E","KLRC2_KLRD1",0.0292353638745123,1131.8,0.109533406512236,656,0.47584111465275,1667,0.764965302796895,878,0.943189313275834,581,0,1877
"NK cells","CD8 T cells","SPON2","ITGB2",0.0292353638745123,957.2,0.109149964963602,662,0.55979879012103,1423,1.408924714549,300,0.945518556492243,524,0,1877
"CD8 T cells","NK cells","HLA-E","KLRC1_KLRD1",0.0292353638745123,1113.2,0.10890552967477,665,0.466382854686997,1692,0.837906303153886,772,0.944017456034726,560,0,1877
"DCs","CD4 T cells","SECTM1","CD7",0.0292353638745123,1251.4,0.106650440537469,693,0.820590610084827,835,0.590702739629973,1274,0.910887257409969,1578,0,1877
"NK cells","B cells","SPON2","ITGA4",0.0292353638745123,1234.2,0.106362498469389,697,0.447534929988312,1753,1.2564624165214,399,0.915146214871676,1445,0,1877
"Monocytes","DCs","ANXA2","TLR2",0.0292353638745123,974.2,0.105448095268031,703,1.23937059982028,262,1.12762735691858,509,0.912680646952831,1520,0,1877
"NK cells","DCs","SPON2","ITGA4",0.0292353638745123,1237,0.104780495384601,710,0.441542178222076,1769,1.3121288882123,362,0.914562566261277,1467,0,1877
"NK cells","Monocytes","SPON2","ITGB1",0.0292353638745123,1299.4,0.104286852464342,720,0.412840237855095,1869,1.15342142338003,488,0.912037714862619,1543,0,1877
"B cells","CD8 T cells","HLA-F","CD8A",0.0292353638745123,1054.6,0.104138603677985,722,0.737706534113129,1020,1.07635189919229,546,0.924632025877252,1108,0,1877
"B cells","CD4 T cells","HLA-DRB5","CD4",0.0292353638745123,922.6,0.104033161717114,724,0.880854281226128,734,1.61699419274126,169,0.924611693870897,1109,0,1877
"CD8 T cells","NK cells","B2M","KLRD1",0.0292353638745123,821,0.103860886523187,727,0.731232058347924,1033,1.2291841934091,420,0.968009044852059,48,0,1877
"B cells","Monocytes","PTPN6","CLEC12A",0.0292353638745123,861.8,0.103208612311016,733,1.25789613111548,243,1.20419743089336,433,0.927246611427054,1023,0,1877
"CD8 T cells","NK cells","HLA-B","KLRD1",0.0292353638745123,853.6,0.102403398638762,739,0.677642230000871,1131,1.22409839107861,423,0.96493181557373,98,0,1877
"NK cells","NK cells","HLA-B","KLRD1",0.0292353638745123,853.6,0.101718324505685,747,0.654957758020503,1179,1.31479486822022,361,0.964818069168123,104,0,1877
"NK cells","NK cells","B2M","KLRD1",0.0292353638745123,857.4,0.101609580551335,748,0.635235652073841,1231,1.28381472663319,379,0.967667979512442,52,0,1877
"DCs","Monocytes","ANXA1","DYSF",0.0292353638745123,1197.2,0.101416737301983,753,0.995937416666312,544,0.716065914239755,951,0.902296488453655,1861,0,1877
"Monocytes","DCs","LRPAP1","LRP1",0.0292353638745123,1030.4,0.101238733912318,757,1.29618710633146,216,1.10989683133048,524,0.905143179995886,1778,0,1877
"Monocytes","CD8 T cells","GNAI2","CXCR3",0.0292353638745123,1280.4,0.100330007417136,771,0.667464365210972,1146,0.814995721382628,802,0.904189286664014,1806,0,1877
"B cells","DCs","HLA-DRB5","CD4",0.0292353638745123,973.2,0.0998523411485597,778,0.861858001262729,767,1.43443632858264,280,0.923169636430751,1164,0,1877
"DCs","DCs","GRN","TNFRSF1A",0.0292353638745123,839.4,0.0998037098122829,779,1.30778194977338,208,1.47613507551485,255,0.925644244201086,1078,0,1877
"CD4 T cells","DCs","LTB","TNFRSF1A",0.0292353638745123,1056.4,0.0997522656143424,782,0.667237551723393,1148,0.88849303246747,717,0.93610719682055,758,0,1877
"NK cells","CD4 T cells","SPON2","ITGA4",0.0292353638745123,1286.6,0.0996212760334853,784,0.421998650667596,1842,1.24566294129927,404,0.912569144538493,1526,0,1877
"B cells","DCs","LTB","TNFRSF1A",0.0292353638745123,1147.2,0.099538925361579,787,0.665299250784173,1154,0.634948997313955,1158,0.936043140033472,760,0,1877
"DCs","DCs","ANXA2","TLR2",0.0292353638745123,1029.4,0.0990748016599322,792,1.1775305374531,317,1.06288417873328,554,0.910164248721458,1607,0,1877
"NK cells","Monocytes","HSP90B1","ASGR1",0.0292353638745123,1061.8,0.0983436941679181,805,1.10914023361375,401,0.941993532475818,671,0.911616560928878,1555,0,1877
"CD4 T cells","NK cells","B2M","KLRD1",0.0292353638745123,992.4,0.098260659002536,806,0.492436566743837,1609,0.995824320182192,613,0.967139578893442,57,0,1877
"NK cells","DCs","HSP90B1","ASGR1",0.0292353638745123,1062.4,0.0980396757787899,814,1.1056628380328,405,0.952435324510269,659,0.911491749217945,1557,0,1877
"DCs","Monocytes","LRPAP1","LRP1",0.0292353638745123,1043.4,0.097988926210202,815,1.34472346796238,186,1.11888315146788,515,0.903733233573366,1824,0,1877
"DCs","Monocytes","TIMP2","CD44",0.0292353638745123,903,0.0973897104909551,828,1.27437034364853,233,1.13394135534424,504,0.925789818857607,1073,0,1877
"CD8 T cells","Monocytes","HSP90B1","LRP1",0.0292353638745123,940.8,0.0960579022140988,844,1.26985599177285,235,0.882735011130133,723,0.927232092448913,1025,0,1877
"B cells","Monocytes","CD52","SIGLEC10",0.0292353638745123,1171.4,0.0955323973915197,849,0.766587534916506,953,0.741688461212919,918,0.920929403910049,1260,0,1877
"NK cells","NK cells","GNAI2","S1PR5",0.0292353638745123,1206.8,0.0949634757716618,857,0.508838306383263,1573,0.949277564437372,661,0.92606957926169,1066,0,1877
"Monocytes","NK cells","TIMP2","ITGB1",0.0292353638745123,1053.8,0.0947151360395252,860,1.17825700835864,315,0.909533407103199,704,0.912944907520686,1513,0,1877
"B cells","DCs","PTPN6","CLEC12A",0.0292353638745123,938.2,0.0944565080012509,862,1.1642982341461,330,1.14167857827936,500,0.92420052327932,1122,0,1877
"Monocytes","CD8 T cells","TIMP2","ITGB1",0.0292353638745123,1056.2,0.0943333573320802,867,1.17641325071037,318,0.911728625774524,701,0.912784272586156,1518,0,1877
"Monocytes","Monocytes","PTPN6","CLEC12A",0.0292353638745123,958.6,0.0936992715038375,881,1.18320293613885,307,1.0160506413697,597,0.923918106681647,1131,0,1877
"CD8 T cells","Monocytes","HSP90B1","ASGR1",0.0292353638745123,1224.2,0.0934573669070945,886,1.07781043902246,440,0.588638569851218,1280,0.909541818971325,1638,0,1877
"Monocytes","NK cells","RETN","CAP1",0.0292353638745123,901.2,0.0934417880221296,887,1.14278344374952,355,1.3343209765087,347,0.926756995720378,1040,0,1877
"NK cells","DCs","HSP90B1","LRP1",0.0292353638745123,916.4,0.0931877175075113,893,1.19640044345201,297,1.18424767479538,455,0.926202036772603,1060,0,1877
"CD8 T cells","DCs","HSP90B1","ASGR1",0.0292353638745123,1222.4,0.0931684540451194,895,1.07433304344151,446,0.599080361885669,1251,0.909414368525002,1643,0,1877
"DCs","DCs","TIMP2","CD44",0.0292353638745123,949,0.0916976200117086,916,1.2262760951691,271,1.08253223514998,543,0.923694319533236,1138,0,1877
"NK cells","CD8 T cells","HLA-A","CD3D",0.0292353638745123,962.4,0.0911412017010709,921,0.663336834099097,1161,0.816200918460795,799,0.967421553733395,54,0,1877
"Monocytes","CD4 T cells","TIMP2","ITGB1",0.0292353638745123,1084.2,0.090577070240023,934,1.15827268152717,335,0.906242426918322,705,0.911153240213691,1570,0,1877
"NK cells","CD8 T cells","HLA-A","CD3G",0.0292353638745123,1047.2,0.0903986334196543,937,0.592855934388688,1327,0.747995973885175,907,0.961094680892787,188,0,1877
"NK cells","Monocytes","HMGB1","TLR2",0.0292353638745123,1233.6,0.0890622614971006,958,0.950158530501038,600,0.595591979350459,1261,0.914354903550412,1472,0,1877
"CD8 T cells","CD8 T cells","HLA-A","CD3D",0.0292353638745123,1069.6,0.088875815456382,963,0.612516562276533,1274,0.629304586918184,1175,0.967022570856054,59,0,1877
"Monocytes","DCs","LGALS9","CD44",0.0292353638745123,1009.6,0.0887960605049055,964,1.00200940298283,532,1.01762703761797,596,0.925611045405261,1079,0,1877
"NK cells","CD8 T cells","HLA-C","CD3D",0.0292353638745123,973.6,0.088596593712476,970,0.665382029337225,1153,0.797444822731492,823,0.968192247182117,45,0,1877
"CD8 T cells","DCs","HSP90B1","LRP1",0.0292353638745123,1015,0.0885575712812225,971,1.16507064886072,329,0.83089271217078,782,0.924441300799158,1116,0,1877
"CD8 T cells","CD8 T cells","HLA-A","CD3G",0.0292353638745123,1175.6,0.0881517042935799,975,0.542035662566124,1469,0.561099642342564,1355,0.960621367815772,202,0,1877
"CD8 T cells","Monocytes","HMGB1","TLR2",0.0292353638745123,1276.8,0.0881490963211138,976,0.940322495854055,612,0.536266917645396,1432,0.913950508103371,1487,0,1877
"NK cells","CD8 T cells","HLA-C","CD3G",0.0292353638745123,1054.8,0.0878747574945577,981,0.594901129626816,1323,0.729239878155872,932,0.962009168641231,161,0,1877
"CD8 T cells","CD8 T cells","HLA-C","CD3D",0.0292353638745123,1046.2,0.0876835262087415,985,0.64074546697929,1213,0.653186597709295,1109,0.968032346053175,47,0,1877
"CD8 T cells","CD8 T cells","B2M","CD3D",0.0292353638745123,1008.4,0.0875511255710859,988,0.721441333390118,1053,0.652822702870864,1112,0.973191219427146,12,0,1877
"CD8 T cells","CD8 T cells","HLA-C","CD3G",0.0292353638745123,1146.4,0.0869691291616308,1002,0.57026456726888,1392,0.584981653133675,1292,0.961819410242182,169,0,1877
"CD8 T cells","CD8 T cells","B2M","CD3G",0.0292353638745123,1082.4,0.0868378072514018,1004,0.650960433679708,1188,0.584617758295244,1294,0.9679477163906,49,0,1877
"NK cells","Monocytes","HMGB1","CD163",0.0292353638745123,1131,0.0866825251291316,1006,0.953815646643537,594,0.781460664674285,855,0.919241309050502,1323,0,1877
"CD4 T cells","Monocytes","SELPLG","ITGAM",0.0292353638745123,1232.6,0.0866141960611395,1008,0.768594502715439,949,0.746503967640315,909,0.916021146985741,1420,0,1877
"NK cells","Monocytes","ANXA2","TLR2",0.0292353638745123,1167.8,0.0865186584791672,1011,1.09580529379051,416,0.870716430089028,739,0.904467903458241,1796,0,1877
"B cells","Monocytes","HMGB1","TLR2",0.0292353638745123,1295,0.0864173845772844,1013,0.921669598044531,651,0.537756120330149,1427,0.913167108171498,1507,0,1877
"NK cells","Monocytes","SELPLG","ITGAM",0.0292353638745123,1230.8,0.0863932651561689,1016,0.766896934413308,952,0.760522237635647,885,0.915922859542347,1424,0,1877
"CD8 T cells","CD8 T cells","HLA-B","CD3D",0.0292353638745123,1035.4,0.0863225138284053,1018,0.667851505043065,1144,0.647736900540376,1119,0.970597325733557,19,0,1877
"NK cells","Monocytes","RPS19","C5AR1",0.0292353638745123,1092.2,0.0860550882627802,1019,0.830321634114877,822,0.551297186134648,1385,0.953759549136948,358,0,1877
"CD8 T cells","Monocytes","HMGB1","CD163",0.0292353638745123,1157,0.0857937596522174,1024,0.943979611996554,605,0.722135602969222,945,0.918857938526536,1334,0,1877
"Monocytes","DCs","PTPN6","CLEC12A",0.0292353638745123,1050,0.0857535605831316,1025,1.08960503916946,426,0.953531788755693,657,0.92074457010024,1265,0,1877
"NK cells","CD8 T cells","HLA-B","CD3D",0.0292353638745123,1009.2,0.0857450200917505,1026,0.645167033062697,1201,0.738433377681983,921,0.970501394071735,21,0,1877
"Monocytes","NK cells","LGALS9","CD47",0.0292353638745123,1251.2,0.0856670332175446,1027,0.780662769861542,921,0.819240865479791,794,0.909611582259124,1637,0,1877
"NK cells","CD8 T cells","B2M","CD3D",0.0292353638745123,1026.6,0.0856533527093403,1028,0.625444927116035,1245,0.70745323609495,969,0.972903856330768,14,0,1877
"CD4 T cells","Monocytes","HLA-A","LILRA1",0.0292353638745123,1191.4,0.0856304809448745,1030,0.880187330885124,738,0.460387819611677,1658,0.940240584822552,654,0,1877
"CD8 T cells","CD8 T cells","HLA-B","CD3G",0.0292353638745123,1128.4,0.0856192055600838,1031,0.597370605332656,1319,0.579531955964756,1314,0.964864802010794,101,0,1877
"NK cells","Monocytes","HMGB1","TLR4",0.0292353638745123,1397.6,0.0856126956174903,1032,0.86462443316849,763,0.507060545029565,1512,0.904230283857418,1804,0,1877
"Monocytes","CD4 T cells","VCAN","ITGB1",0.0292353638745123,839.6,0.0854004323976263,1037,1.23613910606769,263,1.49274376086777,243,0.935225396142947,778,0,1877
"DCs","CD4 T cells","VCAN","ITGB1",0.0292353638745123,834.4,0.0852163314080046,1041,1.23320310387082,266,1.54317129168319,207,0.935159998874495,781,0,1877
"DCs","NK cells","CD14","ITGB1",0.0292353638745123,888.2,0.08512695747373,1042,1.22996841699154,268,1.3496079945761,338,0.930357739694275,916,0,1877
"NK cells","Monocytes","HLA-F","LILRB1",0.0292353638745123,1103.4,0.0850747833583768,1044,0.827967080525419,825,0.996288275122131,612,0.923258474981806,1159,0,1877
"NK cells","CD8 T cells","HLA-B","CD3G",0.0292353638745123,1092.4,0.0850464169241251,1046,0.574686133352288,1374,0.670228433106363,1059,0.964750846181783,106,0,1877
"DCs","Monocytes","RETN","CAP1",0.0292353638745123,1002.6,0.0850052700533026,1048,1.0178326966432,511,1.20531971136822,431,0.923479926108913,1146,0,1877
"NK cells","CD8 T cells","B2M","CD3G",0.0292353638745123,1112.6,0.0849554963970267,1049,0.554964027405626,1439,0.63924829151933,1145,0.967606019090038,53,0,1877
"Monocytes","DCs","GNAI2","C5AR1",0.0292353638745123,950.4,0.0848558137453388,1052,1.1809732054824,310,1.15316619275513,489,0.927242489708459,1024,0,1877
"DCs","CD8 T cells","CD14","ITGB1",0.0292353638745123,891,0.084783826891312,1054,1.22812465934327,269,1.35180321324742,336,0.930226779483046,919,0,1877
"CD8 T cells","Monocytes","HMGB1","TLR4",0.0292353638745123,1443.6,0.0847348992203845,1055,0.854788398521507,772,0.447735483324502,1692,0.903783112993691,1822,0,1877
"CD4 T cells","Monocytes","HLA-A","LILRB2",0.0292353638745123,814.2,0.0846792349162178,1056,1.17546539167619,321,1.01280424676846,599,0.959926004299977,218,0,1877
"CD8 T cells","Monocytes","HLA-F","LILRB1",0.0292353638745123,1125.2,0.0845565132387586,1062,0.823967294437863,828,0.920861301448573,689,0.923041721085776,1170,0,1877
"CD4 T cells","Monocytes","HMGB1","TLR2",0.0292353638745123,1367.8,0.0844667552546402,1065,0.900658659272998,690,0.456708752102767,1671,0.912257666548197,1536,0,1877
"Monocytes","CD8 T cells","GNAI2","S1PR5",0.0292353638745123,1241.6,0.0844372506308262,1067,0.640425117016291,1214,0.789961290027637,834,0.921945811267145,1216,0,1877
"CD4 T cells","Monocytes","HLA-B","LILRA1",0.0292353638745123,1191,0.0844314554669853,1068,0.837209332494962,806,0.44585580241711,1704,0.946937406904515,500,0,1877
"Monocytes","CD8 T cells","LYZ","ITGAL",0.0292353638745123,792,0.0843835972082084,1072,1.38222652696329,161,1.93928571728193,94,0.936124660521135,756,0,1877
"DCs","Monocytes","CD99","PILRA",0.0292353638745123,996.8,0.084303971804565,1074,1.07644466031359,444,0.880610501225132,727,0.9318554352669,862,0,1877
"DCs","Monocytes","PTPN6","CLEC12A",0.0292353638745123,1069.4,0.0841812335458814,1075,1.10844142749128,403,0.918637884787064,693,0.920066722467184,1299,0,1877
"B cells","Monocytes","HMGB1","CD163",0.0292353638745123,1179.8,0.0841083191050358,1078,0.925326714187029,644,0.723624805653975,942,0.918115213291275,1358,0,1877
